ty,gk,qk,n_opt,mouth_pred
RACExRELIG,RACExRELIG :: Asian | Agnostic,ADMISSIONa_W43,3,"0.211352,0.312358,0.476290"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FIN_SITFUT_W54,2,"0.466846,0.533154"
RACExRELIG,RACExRELIG :: White | Orthodox,FIN_SITFUT_W54,2,"0.468791,0.531209"
RACExRELIG,RACExRELIG :: White | Other,FIN_SITFUT_W54,2,"0.461017,0.538983"
RACExRELIG,RACExRELIG :: White | Protestant,FIN_SITFUT_W54,2,"0.482429,0.517571"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FIN_SITFUT_W54,2,"0.492188,0.507812"
RACExRELIG,RACExRELIG :: Asian | Hindu,FIN_SITMOST_W54,4,"0.240683,0.262282,0.306639,0.190396"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FIN_SITMOST_W54,4,"0.241086,0.281858,0.304761,0.172296"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FIN_SITMOST_W54,4,"0.238170,0.303436,0.305816,0.152577"
RACExRELIG,RACExRELIG :: Black | Protestant,FIN_SITMOST_W54,4,"0.257078,0.265238,0.298215,0.179469"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FIN_SITMOST_W54,4,"0.259620,0.269962,0.298820,0.171598"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FIN_SITMOST_W54,4,"0.225821,0.296836,0.318458,0.158885"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FIN_SITMOST_W54,4,"0.244240,0.264086,0.308748,0.182927"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FIN_SITMOST_W54,4,"0.251018,0.267208,0.305161,0.176613"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FIN_SITMOST_W54,4,"0.233410,0.285980,0.304424,0.176187"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FIN_SITMOST_W54,4,"0.251899,0.251899,0.292208,0.203994"
RACExRELIG,RACExRELIG :: Refused | Protestant,FIN_SITMOST_W54,4,"0.262483,0.250463,0.279412,0.207641"
RACExRELIG,RACExRELIG :: White | Agnostic,FIN_SITMOST_W54,4,"0.270471,0.248198,0.283451,0.197881"
RACExRELIG,RACExRELIG :: White | Atheist,FIN_SITMOST_W54,4,"0.237651,0.261009,0.302775,0.198565"
RACExRELIG,RACExRELIG :: White | Jewish,FIN_SITMOST_W54,4,"0.244000,0.261774,0.296629,0.197597"
RACExRELIG,RACExRELIG :: White | Mormon,FIN_SITMOST_W54,4,"0.263053,0.256959,0.293456,0.186532"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FIN_SITMOST_W54,4,"0.250243,0.270577,0.290287,0.188893"
RACExRELIG,RACExRELIG :: White | Orthodox,FIN_SITMOST_W54,4,"0.254357,0.246532,0.281548,0.217563"
RACExRELIG,RACExRELIG :: White | Other,FIN_SITMOST_W54,4,"0.238280,0.251673,0.289674,0.220373"
RACExRELIG,RACExRELIG :: White | Protestant,FIN_SITMOST_W54,4,"0.261493,0.245650,0.282741,0.210116"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FIN_SITMOST_W54,4,"0.272292,0.245996,0.280936,0.200776"
RACExRELIG,RACExRELIG :: Asian | Hindu,FIN_SIT_W54,4,"0.358876,0.260516,0.248586,0.132023"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FIN_SIT_W54,4,"0.355125,0.280927,0.242174,0.121773"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FIN_SIT_W54,4,"0.333905,0.301658,0.248137,0.116300"
RACExRELIG,RACExRELIG :: Black | Protestant,FIN_SIT_W54,4,"0.338150,0.269597,0.251292,0.140962"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FIN_SIT_W54,4,"0.357507,0.274110,0.241901,0.126481"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FIN_SIT_W54,4,"0.316464,0.309133,0.254286,0.120116"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FIN_SIT_W54,4,"0.323608,0.276797,0.255995,0.143600"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FIN_SIT_W54,4,"0.339494,0.277087,0.248379,0.135041"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FIN_SIT_W54,4,"0.307865,0.291481,0.255229,0.145425"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FIN_SIT_W54,4,"0.308136,0.263562,0.255453,0.172848"
RACExRELIG,RACExRELIG :: Refused | Protestant,FIN_SIT_W54,4,"0.299421,0.258117,0.252138,0.190324"
RACExRELIG,RACExRELIG :: White | Agnostic,FIN_SIT_W54,4,"0.353943,0.243261,0.243261,0.159535"
RACExRELIG,RACExRELIG :: White | Atheist,FIN_SIT_W54,4,"0.318127,0.269991,0.255623,0.156259"
RACExRELIG,RACExRELIG :: White | Jewish,FIN_SIT_W54,4,"0.322149,0.275548,0.248937,0.153366"
RACExRELIG,RACExRELIG :: White | Mormon,FIN_SIT_W54,4,"0.341994,0.260175,0.254148,0.143682"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FIN_SIT_W54,4,"0.313451,0.280976,0.247960,0.157613"
RACExRELIG,RACExRELIG :: White | Orthodox,FIN_SIT_W54,4,"0.315204,0.241675,0.247406,0.195715"
RACExRELIG,RACExRELIG :: White | Other,FIN_SIT_W54,4,"0.291398,0.255157,0.253171,0.200275"
RACExRELIG,RACExRELIG :: White | Protestant,FIN_SIT_W54,4,"0.312637,0.257168,0.249256,0.180940"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FIN_SIT_W54,4,"0.337649,0.260915,0.239429,0.162006"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FP_AUTH_W92,2,"0.649579,0.350421"
RACExRELIG,RACExRELIG :: Asian | Hindu,FP_AUTH_W92,2,"0.569853,0.430147"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FP_AUTH_W92,2,"0.542863,0.457137"
RACExRELIG,RACExRELIG :: Asian | Protestant,FP_AUTH_W92,2,"0.525369,0.474631"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,FP_AUTH_W92,2,"0.517571,0.482429"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FP_AUTH_W92,2,"0.527317,0.472683"
RACExRELIG,RACExRELIG :: Black | Protestant,FP_AUTH_W92,2,"0.519521,0.480479"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FP_AUTH_W92,2,"0.511717,0.488283"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FP_AUTH_W92,2,"0.519521,0.480479"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FP_AUTH_W92,2,"0.517571,0.482429"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FP_AUTH_W92,2,"0.515620,0.484380"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FP_AUTH_W92,2,"0.519521,0.480479"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FP_AUTH_W92,2,"0.515620,0.484380"
RACExRELIG,RACExRELIG :: Other | Protestant,FP_AUTH_W92,2,"0.517571,0.482429"
RACExRELIG,RACExRELIG :: Refused | Protestant,FP_AUTH_W92,2,"0.515620,0.484380"
RACExRELIG,RACExRELIG :: White | Agnostic,FP_AUTH_W92,2,"0.509764,0.490236"
RACExRELIG,RACExRELIG :: White | Atheist,FP_AUTH_W92,2,"0.525369,0.474631"
RACExRELIG,RACExRELIG :: White | Buddhist,FP_AUTH_W92,2,"0.513668,0.486332"
RACExRELIG,RACExRELIG :: White | Jewish,FP_AUTH_W92,2,"0.513668,0.486332"
RACExRELIG,RACExRELIG :: White | Mormon,FP_AUTH_W92,2,"0.527317,0.472683"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FP_AUTH_W92,2,"0.509764,0.490236"
RACExRELIG,RACExRELIG :: White | Orthodox,FP_AUTH_W92,2,"0.509764,0.490236"
RACExRELIG,RACExRELIG :: White | Other,FP_AUTH_W92,2,"0.511717,0.488283"
RACExRELIG,RACExRELIG :: White | Protestant,FP_AUTH_W92,2,"0.509764,0.490236"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FP_AUTH_W92,2,"0.501953,0.498047"
RACExRELIG,RACExRELIG :: Asian | Agnostic,GLBLZE_W92,2,"0.550607,0.449393"
RACExRELIG,RACExRELIG :: Asian | Hindu,GLBLZE_W92,2,"0.540924,0.459076"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GLBLZE_W92,2,"0.533154,0.466846"
RACExRELIG,RACExRELIG :: Asian | Protestant,GLBLZE_W92,2,"0.533154,0.466846"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,GLBLZE_W92,2,"0.535098,0.464902"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GLBLZE_W92,2,"0.525369,0.474631"
RACExRELIG,RACExRELIG :: Black | Protestant,GLBLZE_W92,2,"0.527317,0.472683"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GLBLZE_W92,2,"0.523420,0.476580"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GLBLZE_W92,2,"0.531209,0.468791"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GLBLZE_W92,2,"0.531209,0.468791"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GLBLZE_W92,2,"0.529263,0.470737"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GLBLZE_W92,2,"0.527317,0.472683"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GLBLZE_W92,2,"0.521471,0.478529"
RACExRELIG,RACExRELIG :: Other | Protestant,GLBLZE_W92,2,"0.517571,0.482429"
RACExRELIG,RACExRELIG :: Refused | Protestant,GLBLZE_W92,2,"0.517571,0.482429"
RACExRELIG,RACExRELIG :: White | Agnostic,GLBLZE_W92,2,"0.501953,0.498047"
RACExRELIG,RACExRELIG :: White | Atheist,GLBLZE_W92,2,"0.503906,0.496094"
RACExRELIG,RACExRELIG :: White | Buddhist,GLBLZE_W92,2,"0.513668,0.486332"
RACExRELIG,RACExRELIG :: White | Jewish,GLBLZE_W92,2,"0.507812,0.492188"
RACExRELIG,RACExRELIG :: White | Mormon,GLBLZE_W92,2,"0.507812,0.492188"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GLBLZE_W92,2,"0.503906,0.496094"
RACExRELIG,RACExRELIG :: White | Orthodox,GLBLZE_W92,2,"0.496094,0.503906"
RACExRELIG,RACExRELIG :: White | Other,GLBLZE_W92,2,"0.500000,0.500000"
RACExRELIG,RACExRELIG :: White | Protestant,GLBLZE_W92,2,"0.511717,0.488283"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GLBLZE_W92,2,"0.515620,0.484380"
RACExRELIG,RACExRELIG :: Asian | Agnostic,GODMORALIMP_W92,4,"0.310543,0.308126,0.208488,0.172843"
RACExRELIG,RACExRELIG :: Asian | Hindu,GODMORALIMP_W92,4,"0.288200,0.324032,0.220971,0.166797"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GODMORALIMP_W92,4,"0.267825,0.338562,0.215203,0.178410"
RACExRELIG,RACExRELIG :: Asian | Protestant,GODMORALIMP_W92,4,"0.292215,0.308641,0.210475,0.188669"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,GODMORALIMP_W92,4,"0.319100,0.299767,0.193544,0.187589"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GODMORALIMP_W92,4,"0.262338,0.353015,0.219192,0.165455"
RACExRELIG,RACExRELIG :: Black | Protestant,GODMORALIMP_W92,4,"0.282207,0.324818,0.216375,0.176600"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GODMORALIMP_W92,4,"0.304926,0.319560,0.203125,0.172390"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GODMORALIMP_W92,4,"0.250823,0.353717,0.228377,0.167084"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GODMORALIMP_W92,4,"0.272248,0.328394,0.222203,0.177155"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GODMORALIMP_W92,4,"0.295204,0.319191,0.209331,0.176274"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GODMORALIMP_W92,4,"0.245434,0.346118,0.221731,0.186717"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GODMORALIMP_W92,4,"0.266135,0.318522,0.220634,0.194709"
RACExRELIG,RACExRELIG :: Other | Protestant,GODMORALIMP_W92,4,"0.268379,0.316227,0.219044,0.196350"
RACExRELIG,RACExRELIG :: Refused | Protestant,GODMORALIMP_W92,4,"0.255740,0.313340,0.222191,0.208729"
RACExRELIG,RACExRELIG :: White | Agnostic,GODMORALIMP_W92,4,"0.272651,0.304164,0.217376,0.205808"
RACExRELIG,RACExRELIG :: White | Atheist,GODMORALIMP_W92,4,"0.263742,0.315658,0.229143,0.191456"
RACExRELIG,RACExRELIG :: White | Buddhist,GODMORALIMP_W92,4,"0.246580,0.316615,0.256403,0.180402"
RACExRELIG,RACExRELIG :: White | Jewish,GODMORALIMP_W92,4,"0.287220,0.317924,0.215118,0.179738"
RACExRELIG,RACExRELIG :: White | Mormon,GODMORALIMP_W92,4,"0.309730,0.297864,0.214543,0.177863"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GODMORALIMP_W92,4,"0.263225,0.320000,0.216523,0.200251"
RACExRELIG,RACExRELIG :: White | Orthodox,GODMORALIMP_W92,4,"0.286337,0.297743,0.214456,0.201463"
RACExRELIG,RACExRELIG :: White | Other,GODMORALIMP_W92,4,"0.272187,0.303647,0.218709,0.205458"
RACExRELIG,RACExRELIG :: White | Protestant,GODMORALIMP_W92,4,"0.280718,0.303529,0.213559,0.202194"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GODMORALIMP_W92,4,"0.306223,0.296802,0.197712,0.199263"
RACExRELIG,RACExRELIG :: Asian | Agnostic,GOODEVIL_W92,2,"0.267408,0.732592"
RACExRELIG,RACExRELIG :: Asian | Hindu,GOODEVIL_W92,2,"0.267408,0.732592"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GOODEVIL_W92,2,"0.226784,0.773216"
RACExRELIG,RACExRELIG :: Asian | Protestant,GOODEVIL_W92,2,"0.305697,0.694303"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,GOODEVIL_W92,2,"0.289372,0.710628"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GOODEVIL_W92,2,"0.235108,0.764892"
RACExRELIG,RACExRELIG :: Black | Protestant,GOODEVIL_W92,2,"0.320821,0.679179"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GOODEVIL_W92,2,"0.284576,0.715424"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOODEVIL_W92,2,"0.245085,0.754915"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GOODEVIL_W92,2,"0.317426,0.682574"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GOODEVIL_W92,2,"0.295840,0.704160"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOODEVIL_W92,2,"0.255344,0.744656"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOODEVIL_W92,2,"0.338077,0.661923"
RACExRELIG,RACExRELIG :: Other | Protestant,GOODEVIL_W92,2,"0.352202,0.647798"
RACExRELIG,RACExRELIG :: Refused | Protestant,GOODEVIL_W92,2,"0.359364,0.640636"
RACExRELIG,RACExRELIG :: White | Agnostic,GOODEVIL_W92,2,"0.327668,0.672332"
RACExRELIG,RACExRELIG :: White | Atheist,GOODEVIL_W92,2,"0.329392,0.670608"
RACExRELIG,RACExRELIG :: White | Buddhist,GOODEVIL_W92,2,"0.345105,0.654895"
RACExRELIG,RACExRELIG :: White | Jewish,GOODEVIL_W92,2,"0.319121,0.680879"
RACExRELIG,RACExRELIG :: White | Mormon,GOODEVIL_W92,2,"0.362969,0.637031"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GOODEVIL_W92,2,"0.322526,0.677474"
RACExRELIG,RACExRELIG :: White | Orthodox,GOODEVIL_W92,2,"0.397938,0.602062"
RACExRELIG,RACExRELIG :: White | Other,GOODEVIL_W92,2,"0.375706,0.624294"
RACExRELIG,RACExRELIG :: White | Protestant,GOODEVIL_W92,2,"0.379378,0.620622"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GOODEVIL_W92,2,"0.359364,0.640636"
RACExRELIG,RACExRELIG :: Asian | Agnostic,GOVAID_W92,2,"0.397938,0.602062"
RACExRELIG,RACExRELIG :: Asian | Hindu,GOVAID_W92,2,"0.364778,0.635222"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GOVAID_W92,2,"0.327668,0.672332"
RACExRELIG,RACExRELIG :: Asian | Protestant,GOVAID_W92,2,"0.364778,0.635222"
RACExRELIG,RACExRELIG :: Asian | Roman Catholic,GOVAID_W92,2,"0.332852,0.667148"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GOVAID_W92,2,"0.314051,0.685949"
RACExRELIG,RACExRELIG :: Black | Protestant,GOVAID_W92,2,"0.359364,0.640636"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GOVAID_W92,2,"0.319121,0.680879"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVAID_W92,2,"0.334589,0.665411"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GOVAID_W92,2,"0.368406,0.631594"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GOVAID_W92,2,"0.339828,0.660172"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOVAID_W92,2,"0.338077,0.661923"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVAID_W92,2,"0.377541,0.622459"
RACExRELIG,RACExRELIG :: Other | Protestant,GOVAID_W92,2,"0.397938,0.602062"
RACExRELIG,RACExRELIG :: Refused | Protestant,GOVAID_W92,2,"0.403567,0.596433"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVAID_W92,2,"0.381220,0.618780"
RACExRELIG,RACExRELIG :: White | Atheist,GOVAID_W92,2,"0.375706,0.624294"
RACExRELIG,RACExRELIG :: White | Buddhist,GOVAID_W92,2,"0.384912,0.615088"
RACExRELIG,RACExRELIG :: White | Jewish,GOVAID_W92,2,"0.357568,0.642432"
RACExRELIG,RACExRELIG :: White | Mormon,GOVAID_W92,2,"0.390476,0.609524"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GOVAID_W92,2,"0.361165,0.638835"
RACExRELIG,RACExRELIG :: White | Orthodox,GOVAID_W92,2,"0.418697,0.581303"
RACExRELIG,RACExRELIG :: White | Other,GOVAID_W92,2,"0.407333,0.592667"
RACExRELIG,RACExRELIG :: White | Protestant,GOVAID_W92,2,"0.396068,0.603932"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GOVAID_W92,2,"0.352202,0.647798"
RACExRELIG,RACExRELIG :: Asian | Hindu,GOVPRIORITYa_W54,4,"0.842943,0.070283,0.053052,0.033722"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GOVPRIORITYa_W54,4,"0.858286,0.065669,0.044782,0.031263"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GOVPRIORITYa_W54,4,"0.856084,0.075391,0.040354,0.028171"
RACExRELIG,RACExRELIG :: Black | Protestant,GOVPRIORITYa_W54,4,"0.826335,0.084415,0.051201,0.038049"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GOVPRIORITYa_W54,4,"0.855840,0.069705,0.043281,0.031174"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIORITYa_W54,4,"0.849184,0.073623,0.047908,0.029285"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GOVPRIORITYa_W54,4,"0.825859,0.080503,0.056200,0.037438"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GOVPRIORITYa_W54,4,"0.844678,0.069335,0.051930,0.034056"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOVPRIORITYa_W54,4,"0.832013,0.080472,0.047678,0.039837"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVPRIORITYa_W54,4,"0.781440,0.097809,0.064144,0.056607"
RACExRELIG,RACExRELIG :: Refused | Protestant,GOVPRIORITYa_W54,4,"0.716799,0.130539,0.081689,0.070973"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVPRIORITYa_W54,4,"0.752633,0.106746,0.081208,0.059413"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIORITYa_W54,4,"0.801605,0.094993,0.059911,0.043491"
RACExRELIG,RACExRELIG :: White | Jewish,GOVPRIORITYa_W54,4,"0.828898,0.082072,0.050563,0.038466"
RACExRELIG,RACExRELIG :: White | Mormon,GOVPRIORITYa_W54,4,"0.812622,0.084983,0.059328,0.043067"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GOVPRIORITYa_W54,4,"0.789701,0.101187,0.059022,0.050091"
RACExRELIG,RACExRELIG :: White | Orthodox,GOVPRIORITYa_W54,4,"0.701867,0.131877,0.089932,0.076324"
RACExRELIG,RACExRELIG :: White | Other,GOVPRIORITYa_W54,4,"0.746621,0.116301,0.073350,0.063728"
RACExRELIG,RACExRELIG :: White | Protestant,GOVPRIORITYa_W54,4,"0.750582,0.113321,0.072031,0.064066"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GOVPRIORITYa_W54,4,"0.807597,0.085788,0.055389,0.051226"
RACExRELIG,RACExRELIG :: Asian | Hindu,GOVPRIORITYb_W54,4,"0.459305,0.213597,0.197545,0.129553"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GOVPRIORITYb_W54,4,"0.467761,0.215836,0.187522,0.128882"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GOVPRIORITYb_W54,4,"0.468145,0.237244,0.187676,0.106934"
RACExRELIG,RACExRELIG :: Black | Protestant,GOVPRIORITYb_W54,4,"0.466536,0.220376,0.188498,0.124589"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GOVPRIORITYb_W54,4,"0.482662,0.215860,0.183198,0.118281"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIORITYb_W54,4,"0.467382,0.235014,0.193317,0.104287"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GOVPRIORITYb_W54,4,"0.472435,0.216297,0.190881,0.120387"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GOVPRIORITYb_W54,4,"0.478984,0.214215,0.187573,0.119229"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOVPRIORITYb_W54,4,"0.456022,0.231101,0.184250,0.128627"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVPRIORITYb_W54,4,"0.443490,0.217835,0.187785,0.150890"
RACExRELIG,RACExRELIG :: Refused | Protestant,GOVPRIORITYb_W54,4,"0.442845,0.220943,0.183169,0.153043"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVPRIORITYb_W54,4,"0.426306,0.229975,0.199805,0.143914"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIORITYb_W54,4,"0.435690,0.235037,0.199473,0.129800"
RACExRELIG,RACExRELIG :: White | Jewish,GOVPRIORITYb_W54,4,"0.487698,0.219823,0.173894,0.118585"
RACExRELIG,RACExRELIG :: White | Mormon,GOVPRIORITYb_W54,4,"0.488976,0.207045,0.184150,0.119829"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GOVPRIORITYb_W54,4,"0.451703,0.234340,0.182504,0.131453"
RACExRELIG,RACExRELIG :: White | Orthodox,GOVPRIORITYb_W54,4,"0.431953,0.222351,0.191678,0.154018"
RACExRELIG,RACExRELIG :: White | Other,GOVPRIORITYb_W54,4,"0.439643,0.228084,0.186157,0.146116"
RACExRELIG,RACExRELIG :: White | Protestant,GOVPRIORITYb_W54,4,"0.460795,0.212622,0.180450,0.146133"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GOVPRIORITYb_W54,4,"0.479622,0.209531,0.172356,0.138492"
RACExRELIG,RACExRELIG :: Asian | Hindu,GOVPRIORITYc_W54,4,"0.883905,0.041992,0.042653,0.031450"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GOVPRIORITYc_W54,4,"0.901989,0.035525,0.034164,0.028323"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GOVPRIORITYc_W54,4,"0.903170,0.040942,0.030664,0.025224"
RACExRELIG,RACExRELIG :: Black | Protestant,GOVPRIORITYc_W54,4,"0.873713,0.049678,0.040546,0.036062"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GOVPRIORITYc_W54,4,"0.897344,0.040047,0.033988,0.028621"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVPRIORITYc_W54,4,"0.895845,0.039669,0.037853,0.026633"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GOVPRIORITYc_W54,4,"0.872118,0.046583,0.045861,0.035439"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GOVPRIORITYc_W54,4,"0.886703,0.040196,0.041797,0.031304"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOVPRIORITYc_W54,4,"0.888605,0.042215,0.034725,0.034455"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVPRIORITYc_W54,4,"0.842277,0.057318,0.049026,0.051379"
RACExRELIG,RACExRELIG :: Refused | Protestant,GOVPRIORITYc_W54,4,"0.780817,0.086923,0.065613,0.066647"
RACExRELIG,RACExRELIG :: White | Agnostic,GOVPRIORITYc_W54,4,"0.822283,0.064911,0.061457,0.051349"
RACExRELIG,RACExRELIG :: White | Atheist,GOVPRIORITYc_W54,4,"0.857786,0.059292,0.045818,0.037104"
RACExRELIG,RACExRELIG :: White | Jewish,GOVPRIORITYc_W54,4,"0.881541,0.047456,0.038132,0.032872"
RACExRELIG,RACExRELIG :: White | Mormon,GOVPRIORITYc_W54,4,"0.867326,0.050484,0.045254,0.036935"
RACExRELIG,RACExRELIG :: White | Nothing in particular,GOVPRIORITYc_W54,4,"0.862355,0.053432,0.042600,0.041613"
RACExRELIG,RACExRELIG :: White | Orthodox,GOVPRIORITYc_W54,4,"0.790646,0.076471,0.066960,0.065922"
RACExRELIG,RACExRELIG :: White | Other,GOVPRIORITYc_W54,4,"0.827260,0.065304,0.053718,0.053718"
RACExRELIG,RACExRELIG :: White | Protestant,GOVPRIORITYc_W54,4,"0.821374,0.066377,0.055029,0.057221"
RACExRELIG,RACExRELIG :: White | Roman Catholic,GOVPRIORITYc_W54,4,"0.866557,0.048130,0.041491,0.043823"
RACExRELIG,RACExRELIG :: Asian | Hindu,GOVRESP_b_W54,2,"0.729520,0.270480"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,GOVRESP_b_W54,2,"0.718594,0.281406"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,GOVRESP_b_W54,2,"0.677474,0.322526"
RACExRELIG,RACExRELIG :: Black | Protestant,GOVRESP_b_W54,2,"0.670608,0.329392"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,GOVRESP_b_W54,2,"0.679179,0.320821"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,GOVRESP_b_W54,2,"0.677474,0.322526"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,GOVRESP_b_W54,2,"0.672332,0.327668"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,GOVRESP_b_W54,2,"0.679179,0.320821"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,GOVRESP_b_W54,2,"0.675765,0.324235"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,GOVRESP_b_W54,2,"0.663669,0.336331"
RACExRELIG,RACExRELIG :: Refused | Protestant,GOVRESP_b_W54,2,"0.620622,0.379378"
