ty,gk,qk,n_opt,mouth_pred
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",INEQ6_W54,4,"0.391669,0.254864,0.185012,0.168455"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",INEQ6_W54,4,"0.432300,0.240611,0.157797,0.169291"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",INEQ6_W54,4,"0.437035,0.218045,0.146388,0.198532"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",INEQ6_W54,4,"0.410657,0.197035,0.158322,0.233985"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",INFOCHALe_W45,4,"0.518369,0.212738,0.153229,0.115664"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",INFOCHALe_W45,4,"0.450118,0.237196,0.184728,0.127958"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",INFOCHALe_W45,4,"0.433806,0.261069,0.180837,0.124288"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",INFOCHALe_W45,4,"0.470035,0.245764,0.158677,0.125524"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INFOCHALe_W45,4,"0.472767,0.223319,0.160851,0.143064"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",INFOCHALe_W45,4,"0.487725,0.226813,0.165940,0.119522"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",INFOCHALe_W45,4,"0.435953,0.242645,0.196500,0.124903"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",INFOCHALe_W45,4,"0.415577,0.268317,0.193261,0.122844"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",INFOCHALe_W45,4,"0.451370,0.249270,0.174019,0.125341"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",INFOCHALe_W45,4,"0.442115,0.231165,0.178630,0.148090"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,INFOCHALe_W45,4,"0.385641,0.239450,0.196966,0.177944"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",INFOCHALe_W45,4,"0.454352,0.247027,0.172452,0.126169"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",INFOCHALe_W45,4,"0.417407,0.259174,0.194112,0.129307"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",INFOCHALe_W45,4,"0.416196,0.275089,0.187594,0.121120"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",INFOCHALe_W45,4,"0.435457,0.268277,0.170527,0.125739"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",INFOCHALe_W45,4,"0.437067,0.245172,0.172500,0.145260"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,INFOCHALe_W45,4,"0.373181,0.252507,0.196652,0.177661"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",INFOCHALe_W45,4,"0.408170,0.251466,0.203644,0.136720"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",INFOCHALe_W45,4,"0.434418,0.236189,0.176897,0.152495"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",INFOCHALe_W45,4,"0.495043,0.226647,0.156994,0.121316"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",INFOCHALe_W45,4,"0.429207,0.248406,0.190459,0.131927"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",INFOCHALe_W45,4,"0.414944,0.270009,0.188497,0.126551"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",INFOCHALe_W45,4,"0.446033,0.254142,0.167978,0.131847"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",INFOCHALe_W45,4,"0.471259,0.220875,0.164140,0.143726"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,INFOCHALe_W45,4,"0.399819,0.236885,0.184486,0.178810"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",INFOCHALe_W45,4,"0.428954,0.252169,0.177423,0.141454"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",INFOCHALe_W45,4,"0.395868,0.255591,0.200616,0.147925"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",INFOCHALe_W45,4,"0.378835,0.281526,0.198078,0.141560"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",INFOCHALe_W45,4,"0.407254,0.267084,0.179312,0.146350"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",INFOCHALe_W45,4,"0.424364,0.245603,0.171459,0.158573"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",INFOCHALe_W45,4,"0.410307,0.228370,0.179250,0.182073"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",INFOOWNc_W45,2,"0.583203,0.416797"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",INFOOWNc_W45,2,"0.535098,0.464902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",INFOOWNc_W45,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",INFOOWNc_W45,2,"0.529263,0.470737"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INFOOWNc_W45,2,"0.482429,0.517571"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",INFOOWNc_W45,2,"0.538983,0.461017"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",INFOOWNc_W45,2,"0.535098,0.464902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",INFOOWNc_W45,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",INFOOWNc_W45,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",INFOOWNc_W45,2,"0.472683,0.527317"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,INFOOWNc_W45,2,"0.492188,0.507812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",INFOOWNc_W45,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",INFOOWNc_W45,2,"0.515620,0.484380"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",INFOOWNc_W45,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",INFOOWNc_W45,2,"0.515620,0.484380"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",INFOOWNc_W45,2,"0.466846,0.533154"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,INFOOWNc_W45,2,"0.488283,0.511717"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",INFOOWNc_W45,2,"0.511717,0.488283"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",INFOOWNc_W45,2,"0.461017,0.538983"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",INFOOWNc_W45,2,"0.538983,0.461017"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",INFOOWNc_W45,2,"0.519521,0.480479"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",INFOOWNc_W45,2,"0.523420,0.476580"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",INFOOWNc_W45,2,"0.531209,0.468791"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",INFOOWNc_W45,2,"0.472683,0.527317"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,INFOOWNc_W45,2,"0.496094,0.503906"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",INFOOWNc_W45,2,"0.523420,0.476580"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",INFOOWNc_W45,2,"0.505859,0.494141"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",INFOOWNc_W45,2,"0.505859,0.494141"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",INFOOWNc_W45,2,"0.509764,0.490236"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",INFOOWNc_W45,2,"0.457137,0.542863"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",INFOOWNc_W45,2,"0.433981,0.566019"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",INFORESTRICTe_W45,2,"0.684264,0.315736"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",INFORESTRICTe_W45,2,"0.638835,0.361165"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",INFORESTRICTe_W45,2,"0.626124,0.373876"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",INFORESTRICTe_W45,2,"0.629775,0.370225"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INFORESTRICTe_W45,2,"0.611382,0.388618"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",INFORESTRICTe_W45,2,"0.663669,0.336331"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",INFORESTRICTe_W45,2,"0.642432,0.357568"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",INFORESTRICTe_W45,2,"0.627951,0.372049"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",INFORESTRICTe_W45,2,"0.633410,0.366590"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",INFORESTRICTe_W45,2,"0.611382,0.388618"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,INFORESTRICTe_W45,2,"0.620622,0.379378"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",INFORESTRICTe_W45,2,"0.638835,0.361165"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",INFORESTRICTe_W45,2,"0.622459,0.377541"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",INFORESTRICTe_W45,2,"0.633410,0.366590"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",INFORESTRICTe_W45,2,"0.624294,0.375706"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",INFORESTRICTe_W45,2,"0.602062,0.397938"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,INFORESTRICTe_W45,2,"0.607663,0.392337"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",INFORESTRICTe_W45,2,"0.613237,0.386763"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",INFORESTRICTe_W45,2,"0.602062,0.397938"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",INFORESTRICTe_W45,2,"0.646014,0.353986"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",INFORESTRICTe_W45,2,"0.611382,0.388618"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",INFORESTRICTe_W45,2,"0.611382,0.388618"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",INFORESTRICTe_W45,2,"0.624294,0.375706"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",INFORESTRICTe_W45,2,"0.602062,0.397938"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,INFORESTRICTe_W45,2,"0.600188,0.399812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",INFORESTRICTe_W45,2,"0.607663,0.392337"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",INFORESTRICTe_W45,2,"0.586996,0.413004"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",INFORESTRICTe_W45,2,"0.586996,0.413004"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",INFORESTRICTe_W45,2,"0.594551,0.405449"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",INFORESTRICTe_W45,2,"0.583203,0.416797"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",INFORESTRICTe_W45,2,"0.581303,0.418697"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",INSTN_CHR_W92,2,"0.649579,0.350421"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",INSTN_CHR_W92,2,"0.611382,0.388618"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",INSTN_CHR_W92,2,"0.605799,0.394201"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",INSTN_CHR_W92,2,"0.603932,0.396068"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INSTN_CHR_W92,2,"0.550607,0.449393"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,INSTN_CHR_W92,2,"0.554470,0.445530"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",INSTN_CHR_W92,2,"0.647798,0.352202"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",INSTN_CHR_W92,2,"0.626124,0.373876"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",INSTN_CHR_W92,2,"0.616936,0.383064"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",INSTN_CHR_W92,2,"0.613237,0.386763"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",INSTN_CHR_W92,2,"0.556400,0.443600"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,INSTN_CHR_W92,2,"0.564098,0.435902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",INSTN_CHR_W92,2,"0.626124,0.373876"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",INSTN_CHR_W92,2,"0.605799,0.394201"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",INSTN_CHR_W92,2,"0.616936,0.383064"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",INSTN_CHR_W92,2,"0.600188,0.399812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",INSTN_CHR_W92,2,"0.531209,0.468791"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,INSTN_CHR_W92,2,"0.544801,0.455199"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",INSTN_CHR_W92,2,"0.586996,0.413004"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $50,000-$75,000",INSTN_CHR_W92,2,"0.579400,0.420600"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",INSTN_CHR_W92,2,"0.517571,0.482429"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",INSTN_CHR_W92,2,"0.615088,0.384912"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",INSTN_CHR_W92,2,"0.596433,0.403567"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",INSTN_CHR_W92,2,"0.590779,0.409221"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",INSTN_CHR_W92,2,"0.592667,0.407333"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",INSTN_CHR_W92,2,"0.521471,0.478529"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,INSTN_CHR_W92,2,"0.535098,0.464902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",INSTN_CHR_W92,2,"0.602062,0.397938"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",INSTN_CHR_W92,2,"0.586996,0.413004"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",INSTN_CHR_W92,2,"0.579400,0.420600"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",INSTN_CHR_W92,2,"0.583203,0.416797"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",INSTN_CHR_W92,2,"0.525369,0.474631"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",INSTN_CHR_W92,2,"0.490236,0.509764"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",INSTN_K12_W92,2,"0.552540,0.447460"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",INSTN_K12_W92,2,"0.535098,0.464902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",INSTN_K12_W92,2,"0.515620,0.484380"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",INSTN_K12_W92,2,"0.515620,0.484380"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INSTN_K12_W92,2,"0.486332,0.513668"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,INSTN_K12_W92,2,"0.519521,0.480479"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",INSTN_K12_W92,2,"0.550607,0.449393"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",INSTN_K12_W92,2,"0.544801,0.455199"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",INSTN_K12_W92,2,"0.533154,0.466846"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",INSTN_K12_W92,2,"0.531209,0.468791"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",INSTN_K12_W92,2,"0.496094,0.503906"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,INSTN_K12_W92,2,"0.533154,0.466846"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",INSTN_K12_W92,2,"0.535098,0.464902"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",INSTN_K12_W92,2,"0.527317,0.472683"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",INSTN_K12_W92,2,"0.527317,0.472683"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",INSTN_K12_W92,2,"0.517571,0.482429"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",INSTN_K12_W92,2,"0.480479,0.519521"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,INSTN_K12_W92,2,"0.517571,0.482429"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",INSTN_K12_W92,2,"0.517571,0.482429"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $50,000-$75,000",INSTN_K12_W92,2,"0.513668,0.486332"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",INSTN_K12_W92,2,"0.476580,0.523420"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",INSTN_K12_W92,2,"0.521471,0.478529"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",INSTN_K12_W92,2,"0.523420,0.476580"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",INSTN_K12_W92,2,"0.513668,0.486332"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $75,000-$100,000",INSTN_K12_W92,2,"0.517571,0.482429"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | Less than $30,000",INSTN_K12_W92,2,"0.470737,0.529263"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Postgraduate | Refused,INSTN_K12_W92,2,"0.511717,0.488283"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $100,000 or more",INSTN_K12_W92,2,"0.537041,0.462959"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $30,000-$50,000",INSTN_K12_W92,2,"0.531209,0.468791"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $50,000-$75,000",INSTN_K12_W92,2,"0.521471,0.478529"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | $75,000-$100,000",INSTN_K12_W92,2,"0.527317,0.472683"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Less than $30,000",INSTN_K12_W92,2,"0.492188,0.507812"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Some college, no degree | Refused",INSTN_K12_W92,2,"0.490236,0.509764"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $100,000 or more",INSTN_LGECRP_W92,2,"0.511717,0.488283"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $30,000-$50,000",INSTN_LGECRP_W92,2,"0.470737,0.529263"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $50,000-$75,000",INSTN_LGECRP_W92,2,"0.447460,0.552540"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | $75,000-$100,000",INSTN_LGECRP_W92,2,"0.441673,0.558327"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Associate's degree | Less than $30,000",INSTN_LGECRP_W92,2,"0.413004,0.586996"
EDUCATIONxINCOME,EDUCATIONxINCOME :: Associate's degree | Refused,INSTN_LGECRP_W92,2,"0.482429,0.517571"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $100,000 or more",INSTN_LGECRP_W92,2,"0.498047,0.501953"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $30,000-$50,000",INSTN_LGECRP_W92,2,"0.490236,0.509764"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $50,000-$75,000",INSTN_LGECRP_W92,2,"0.468791,0.531209"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | $75,000-$100,000",INSTN_LGECRP_W92,2,"0.461017,0.538983"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: College graduate/some postgrad | Less than $30,000",INSTN_LGECRP_W92,2,"0.430147,0.569853"
EDUCATIONxINCOME,EDUCATIONxINCOME :: College graduate/some postgrad | Refused,INSTN_LGECRP_W92,2,"0.498047,0.501953"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $100,000 or more",INSTN_LGECRP_W92,2,"0.482429,0.517571"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $30,000-$50,000",INSTN_LGECRP_W92,2,"0.462959,0.537041"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $50,000-$75,000",INSTN_LGECRP_W92,2,"0.461017,0.538983"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | $75,000-$100,000",INSTN_LGECRP_W92,2,"0.451327,0.548674"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: High school graduate | Less than $30,000",INSTN_LGECRP_W92,2,"0.409221,0.590779"
EDUCATIONxINCOME,EDUCATIONxINCOME :: High school graduate | Refused,INSTN_LGECRP_W92,2,"0.484380,0.515620"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $30,000-$50,000",INSTN_LGECRP_W92,2,"0.462959,0.537041"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | $50,000-$75,000",INSTN_LGECRP_W92,2,"0.459076,0.540924"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Less than high school | Less than $30,000",INSTN_LGECRP_W92,2,"0.414899,0.585101"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $100,000 or more",INSTN_LGECRP_W92,2,"0.476580,0.523420"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $30,000-$50,000",INSTN_LGECRP_W92,2,"0.464902,0.535098"
EDUCATIONxINCOME,"EDUCATIONxINCOME :: Postgraduate | $50,000-$75,000",INSTN_LGECRP_W92,2,"0.457137,0.542863"
