ty,gk,qk,n_opt,mouth_pred
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Conservative,ADKIDS_W50,3,"0.329804,0.262943,0.407253"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCONFUSEc_W45,4,"0.412155,0.246109,0.246109,0.095628"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCONFUSEc_W45,4,"0.404634,0.263301,0.230554,0.101511"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCONFUSEc_W45,4,"0.394757,0.271312,0.239432,0.094498"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCONFUSEc_W45,4,"0.374136,0.275871,0.253153,0.096840"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCONFUSEc_W45,4,"0.443734,0.241254,0.211249,0.103762"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCONFUSEc_W45,4,"0.398102,0.257034,0.237717,0.107148"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCONFUSEc_W45,4,"0.388234,0.266829,0.246776,0.098161"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCONFUSEc_W45,4,"0.382917,0.269416,0.253093,0.094574"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCONFUSEc_W45,4,"0.401729,0.249439,0.225350,0.123481"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCONFUSEc_W45,4,"0.381618,0.262282,0.236952,0.119147"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCONFUSEc_W45,4,"0.374210,0.265355,0.245413,0.115023"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCONFUSEc_W45,4,"0.342072,0.266406,0.252228,0.139294"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCONFUSEc_W45,4,"0.403138,0.250314,0.222634,0.123914"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCONFUSEc_W45,4,"0.384850,0.262445,0.231607,0.121098"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCONFUSEc_W45,4,"0.373987,0.263133,0.241464,0.121416"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCONFUSEc_W45,4,"0.367981,0.239450,0.226707,0.165862"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCONFUSEc_W45,4,"0.425104,0.236606,0.205567,0.132724"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCONFUSEc_W45,4,"0.431354,0.225539,0.197488,0.145619"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCONFUSEd_W45,4,"0.403593,0.221151,0.233582,0.141674"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCONFUSEd_W45,4,"0.384823,0.217559,0.250409,0.147208"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCONFUSEd_W45,4,"0.376301,0.239192,0.233651,0.150856"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCONFUSEd_W45,4,"0.367407,0.244746,0.242841,0.145007"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCONFUSEd_W45,4,"0.352972,0.244497,0.254236,0.148295"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCONFUSEd_W45,4,"0.412374,0.222459,0.212272,0.152894"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCONFUSEd_W45,4,"0.372658,0.231389,0.240606,0.155347"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCONFUSEd_W45,4,"0.368639,0.238011,0.245566,0.147784"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCONFUSEd_W45,4,"0.363302,0.234566,0.257620,0.144512"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCONFUSEd_W45,4,"0.374058,0.225112,0.226877,0.173953"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCONFUSEd_W45,4,"0.360996,0.234904,0.234904,0.169195"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCONFUSEd_W45,4,"0.356070,0.231699,0.246643,0.165588"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCONFUSEd_W45,4,"0.320257,0.236143,0.255331,0.188269"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCONFUSEd_W45,4,"0.366770,0.227733,0.229519,0.175978"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCONFUSEd_W45,4,"0.355307,0.236686,0.234844,0.173163"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCONFUSEd_W45,4,"0.346824,0.232847,0.245935,0.174394"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCONFUSEd_W45,4,"0.335725,0.218461,0.230740,0.215074"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCONFUSEd_W45,4,"0.384343,0.218992,0.212255,0.184410"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCONFUSEd_W45,4,"0.385490,0.212888,0.204732,0.196889"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCONFUSEe_W45,4,"0.633030,0.178554,0.128608,0.059808"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCONFUSEe_W45,4,"0.612042,0.169958,0.155962,0.062037"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCONFUSEe_W45,4,"0.552622,0.213055,0.153457,0.080866"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCONFUSEe_W45,4,"0.560749,0.223051,0.149749,0.066451"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCONFUSEe_W45,4,"0.556376,0.209533,0.169685,0.064405"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCONFUSEe_W45,4,"0.635583,0.177879,0.118493,0.068045"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCONFUSEe_W45,4,"0.544187,0.201765,0.167269,0.086778"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCONFUSEe_W45,4,"0.564475,0.206043,0.160466,0.069016"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCONFUSEe_W45,4,"0.574092,0.192297,0.169701,0.063910"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCONFUSEe_W45,4,"0.545625,0.193035,0.153901,0.107440"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCONFUSEe_W45,4,"0.549282,0.206861,0.151343,0.092514"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCONFUSEe_W45,4,"0.558938,0.188689,0.163936,0.088437"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCONFUSEe_W45,4,"0.438185,0.220333,0.216917,0.124565"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCONFUSEe_W45,4,"0.525111,0.200873,0.163948,0.110069"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCONFUSEe_W45,4,"0.531126,0.212924,0.160724,0.095226"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCONFUSEe_W45,4,"0.525443,0.199436,0.180175,0.094946"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCONFUSEe_W45,4,"0.480502,0.191131,0.168672,0.159695"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCONFUSEe_W45,4,"0.566786,0.182577,0.143306,0.107331"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCONFUSEe_W45,4,"0.560454,0.177738,0.140602,0.121207"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCREATEa_W45,4,"0.348412,0.300350,0.258918,0.092320"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCREATEa_W45,4,"0.284193,0.332255,0.295514,0.088039"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCREATEa_W45,4,"0.324680,0.317158,0.262934,0.095228"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCREATEa_W45,4,"0.312714,0.335493,0.269576,0.082216"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCREATEa_W45,4,"0.254269,0.364223,0.299602,0.081907"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCREATEa_W45,4,"0.404436,0.289038,0.208186,0.098340"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCREATEa_W45,4,"0.317812,0.315338,0.267624,0.099226"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCREATEa_W45,4,"0.303909,0.333778,0.274559,0.087754"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCREATEa_W45,4,"0.255391,0.365831,0.303284,0.075493"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCREATEa_W45,4,"0.323686,0.301709,0.260089,0.114516"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCREATEa_W45,4,"0.304602,0.319220,0.266718,0.109461"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCREATEa_W45,4,"0.248621,0.353361,0.299894,0.098125"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCREATEa_W45,4,"0.252631,0.326929,0.286269,0.134171"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCREATEa_W45,4,"0.323786,0.299453,0.262210,0.114551"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCREATEa_W45,4,"0.311785,0.316695,0.264609,0.106912"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCREATEa_W45,4,"0.259141,0.337984,0.302967,0.099908"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCREATEa_W45,4,"0.287282,0.285046,0.267776,0.159896"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCREATEa_W45,4,"0.394693,0.269157,0.212921,0.123229"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCREATEa_W45,4,"0.394828,0.260965,0.200089,0.144119"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCREATEb_W45,4,"0.494733,0.279697,0.175030,0.050540"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCREATEb_W45,4,"0.410696,0.332592,0.204904,0.051808"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCREATEb_W45,4,"0.437899,0.322886,0.183975,0.055239"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCREATEb_W45,4,"0.434771,0.335965,0.185538,0.043726"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCREATEb_W45,4,"0.359328,0.379526,0.212895,0.048251"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCREATEb_W45,4,"0.579409,0.261160,0.116798,0.042633"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCREATEb_W45,4,"0.424467,0.320405,0.195859,0.059269"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCREATEb_W45,4,"0.418122,0.335970,0.197507,0.048401"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCREATEb_W45,4,"0.365109,0.382631,0.209664,0.042596"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCREATEb_W45,4,"0.435895,0.306690,0.184569,0.072845"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCREATEb_W45,4,"0.422645,0.321531,0.190501,0.065323"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCREATEb_W45,4,"0.356781,0.370993,0.209741,0.062485"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCREATEb_W45,4,"0.332030,0.337258,0.231794,0.098918"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCREATEb_W45,4,"0.444421,0.303069,0.183821,0.068689"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCREATEb_W45,4,"0.434114,0.317605,0.186710,0.061571"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCREATEb_W45,4,"0.374886,0.352173,0.210292,0.062650"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCREATEb_W45,4,"0.400826,0.295550,0.192318,0.111305"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCREATEb_W45,4,"0.555432,0.252316,0.130900,0.061352"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCREATEb_W45,4,"0.560091,0.240892,0.124973,0.074044"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCREATEc_W45,4,"0.376047,0.306921,0.244699,0.072333"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCREATEc_W45,4,"0.324151,0.337064,0.270839,0.067946"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCREATEc_W45,4,"0.338492,0.333244,0.251546,0.076717"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCREATEc_W45,4,"0.334617,0.347947,0.254563,0.062873"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCREATEc_W45,4,"0.286894,0.374180,0.275903,0.063022"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCREATEc_W45,4,"0.421923,0.318484,0.190176,0.069417"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCREATEc_W45,4,"0.330466,0.333058,0.257367,0.079108"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCREATEc_W45,4,"0.320593,0.352103,0.261661,0.065643"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCREATEc_W45,4,"0.287682,0.378151,0.278831,0.055336"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCREATEc_W45,4,"0.342849,0.319570,0.243116,0.094465"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCREATEc_W45,4,"0.326868,0.337244,0.250619,0.085269"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCREATEc_W45,4,"0.285237,0.369125,0.270057,0.075580"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCREATEc_W45,4,"0.284057,0.329512,0.268940,0.117491"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCREATEc_W45,4,"0.342900,0.312214,0.248919,0.095967"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCREATEc_W45,4,"0.336792,0.326430,0.250283,0.086495"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCREATEc_W45,4,"0.298150,0.345860,0.275744,0.080246"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCREATEc_W45,4,"0.322512,0.293650,0.247278,0.136560"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCREATEc_W45,4,"0.416202,0.295132,0.195070,0.093596"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCREATEc_W45,4,"0.423034,0.281801,0.184810,0.110355"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCREATEd_W45,4,"0.374504,0.296257,0.243694,0.085545"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCREATEd_W45,4,"0.320658,0.305974,0.280777,0.092591"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCREATEd_W45,4,"0.337757,0.322290,0.249047,0.090906"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCREATEd_W45,4,"0.330396,0.338232,0.255311,0.076062"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCREATEd_W45,4,"0.282325,0.343220,0.289020,0.085434"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCREATEd_W45,4,"0.421883,0.320952,0.187210,0.069955"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCREATEd_W45,4,"0.327155,0.319577,0.258801,0.094467"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCREATEd_W45,4,"0.315854,0.336224,0.268062,0.079860"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCREATEd_W45,4,"0.282348,0.348654,0.293596,0.075402"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCREATEd_W45,4,"0.334661,0.304712,0.246764,0.113863"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCREATEd_W45,4,"0.319415,0.319415,0.256657,0.104512"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCREATEd_W45,4,"0.278323,0.330517,0.287158,0.104002"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCREATEd_W45,4,"0.269025,0.307236,0.279741,0.143998"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCREATEd_W45,4,"0.339479,0.301939,0.248368,0.110213"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCREATEd_W45,4,"0.327578,0.315029,0.255118,0.102275"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCREATEd_W45,4,"0.291066,0.314717,0.288801,0.105417"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCREATEd_W45,4,"0.307058,0.283983,0.254560,0.154399"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCREATEd_W45,4,"0.415274,0.294473,0.191617,0.098636"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCREATEd_W45,4,"0.422206,0.283455,0.181588,0.112751"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOCREATEe_W45,4,"0.435795,0.306620,0.199521,0.058064"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOCREATEe_W45,4,"0.357286,0.343599,0.239871,0.059244"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOCREATEe_W45,4,"0.394446,0.337388,0.206241,0.061925"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOCREATEe_W45,4,"0.378468,0.355538,0.213967,0.052027"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOCREATEe_W45,4,"0.306388,0.387311,0.250067,0.056235"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOCREATEe_W45,4,"0.507475,0.303027,0.137656,0.051842"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOCREATEe_W45,4,"0.380153,0.335483,0.218303,0.066061"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOCREATEe_W45,4,"0.362481,0.356861,0.225070,0.055588"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOCREATEe_W45,4,"0.308926,0.393582,0.248229,0.049263"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOCREATEe_W45,4,"0.390342,0.318588,0.207309,0.083760"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOCREATEe_W45,4,"0.368083,0.337772,0.216385,0.077760"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOCREATEe_W45,4,"0.302978,0.374128,0.249223,0.073670"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOCREATEe_W45,4,"0.290935,0.337490,0.256749,0.114825"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOCREATEe_W45,4,"0.392404,0.315305,0.210039,0.082252"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOCREATEe_W45,4,"0.376926,0.330047,0.216450,0.076577"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOCREATEe_W45,4,"0.318358,0.352390,0.251842,0.077410"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOCREATEe_W45,4,"0.345030,0.297434,0.224515,0.133021"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOCREATEe_W45,4,"0.486328,0.283673,0.151839,0.078160"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOCREATEe_W45,4,"0.490818,0.268946,0.145086,0.095149"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFOOWNc_W45,2,"0.527317,0.472683"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFOOWNc_W45,2,"0.531209,0.468791"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFOOWNc_W45,2,"0.498047,0.501953"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFOOWNc_W45,2,"0.501953,0.498047"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFOOWNc_W45,2,"0.503906,0.496094"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFOOWNc_W45,2,"0.486332,0.513668"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFOOWNc_W45,2,"0.501953,0.498047"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFOOWNc_W45,2,"0.500000,0.500000"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFOOWNc_W45,2,"0.507812,0.492188"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFOOWNc_W45,2,"0.505859,0.494141"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFOOWNc_W45,2,"0.501953,0.498047"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFOOWNc_W45,2,"0.509764,0.490236"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFOOWNc_W45,2,"0.500000,0.500000"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFOOWNc_W45,2,"0.513668,0.486332"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFOOWNc_W45,2,"0.509764,0.490236"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFOOWNc_W45,2,"0.517571,0.482429"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Refused,INFOOWNc_W45,2,"0.501953,0.498047"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very conservative,INFOOWNc_W45,2,"0.511717,0.488283"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Very liberal,INFOOWNc_W45,2,"0.507812,0.492188"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Liberal,INFORESTRICTa_W45,2,"0.694303,0.305697"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Asian | Moderate,INFORESTRICTa_W45,2,"0.704160,0.295840"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Conservative,INFORESTRICTa_W45,2,"0.638835,0.361165"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Liberal,INFORESTRICTa_W45,2,"0.656658,0.343342"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Moderate,INFORESTRICTa_W45,2,"0.668880,0.331120"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Black | Very liberal,INFORESTRICTa_W45,2,"0.607663,0.392337"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Conservative,INFORESTRICTa_W45,2,"0.638835,0.361165"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Liberal,INFORESTRICTa_W45,2,"0.661923,0.338077"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Hispanic | Moderate,INFORESTRICTa_W45,2,"0.690976,0.309024"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Conservative,INFORESTRICTa_W45,2,"0.640636,0.359364"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Liberal,INFORESTRICTa_W45,2,"0.646014,0.353986"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Mixed Race | Moderate,INFORESTRICTa_W45,2,"0.675765,0.324235"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: Refused | Moderate,INFORESTRICTa_W45,2,"0.611382,0.388618"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Conservative,INFORESTRICTa_W45,2,"0.616936,0.383064"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Liberal,INFORESTRICTa_W45,2,"0.626124,0.373876"
RACExPOLIDEOLOGY,RACExPOLIDEOLOGY :: White | Moderate,INFORESTRICTa_W45,2,"0.644225,0.355775"
