ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ADMISSIONe_W43,3,"0.451430,0.330273,0.218297"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV3_W50,3,"0.403494,0.319190,0.277317"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV40_W50,4,"0.283337,0.173200,0.212209,0.331254"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV40_W50,4,"0.249128,0.195543,0.230406,0.324924"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV40_W50,4,"0.245009,0.179252,0.207936,0.367802"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV40_W50,4,"0.253868,0.177229,0.202401,0.366502"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV40_W50,4,"0.236352,0.197479,0.208580,0.357589"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV40_W50,4,"0.249069,0.197029,0.208105,0.345797"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV40_W50,4,"0.252223,0.184530,0.193386,0.369861"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV40_W50,4,"0.225120,0.189570,0.219905,0.365405"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV40_W50,4,"0.240120,0.191440,0.213567,0.354874"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV40_W50,4,"0.244467,0.181672,0.201093,0.372768"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV40_W50,4,"0.230897,0.184087,0.210234,0.374782"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV40_W50,4,"0.248340,0.193407,0.210763,0.347490"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV40_W50,4,"0.257406,0.179698,0.191288,0.371608"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV40_W50,4,"0.245852,0.192971,0.200659,0.360518"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV40_W50,4,"0.266541,0.184628,0.201196,0.347635"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV40_W50,4,"0.235578,0.196833,0.211171,0.356418"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV40_W50,4,"0.231827,0.199847,0.233645,0.334681"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV40_W50,4,"0.237754,0.189554,0.198651,0.374040"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV40_W50,4,"0.251431,0.182519,0.197350,0.368699"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV40_W50,4,"0.244845,0.177738,0.189201,0.388216"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV40_W50,4,"0.260236,0.202672,0.215743,0.321349"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV40_W50,4,"0.249738,0.191481,0.203831,0.354950"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV40_W50,4,"0.255550,0.179802,0.189909,0.374739"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV40_W50,4,"0.262036,0.166560,0.171847,0.399557"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV43_W50,4,"0.380927,0.255742,0.218748,0.144583"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV43_W50,4,"0.323798,0.285750,0.231408,0.159044"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV43_W50,4,"0.317834,0.293949,0.227146,0.161071"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV43_W50,4,"0.328506,0.272341,0.220548,0.178605"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV43_W50,4,"0.295980,0.317540,0.230509,0.155970"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV43_W50,4,"0.306041,0.296625,0.225660,0.171673"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV43_W50,4,"0.313180,0.298838,0.220349,0.167633"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV43_W50,4,"0.284185,0.314565,0.243077,0.158173"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV43_W50,4,"0.295409,0.295409,0.235520,0.173662"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV43_W50,4,"0.300166,0.295512,0.231950,0.172371"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV43_W50,4,"0.290496,0.304437,0.231604,0.173463"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV43_W50,4,"0.297788,0.286380,0.226545,0.189286"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV43_W50,4,"0.303848,0.285439,0.220570,0.190143"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV43_W50,4,"0.288061,0.281388,0.227875,0.202676"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV43_W50,4,"0.318599,0.270391,0.229478,0.181532"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV43_W50,4,"0.295955,0.291367,0.235956,0.176723"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV43_W50,4,"0.277047,0.285842,0.258236,0.178875"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV43_W50,4,"0.298180,0.291273,0.226844,0.183703"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV43_W50,4,"0.317692,0.276015,0.225277,0.181015"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV43_W50,4,"0.292250,0.289975,0.227604,0.190171"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV43_W50,4,"0.298167,0.277922,0.226834,0.197077"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV43_W50,4,"0.287366,0.282911,0.229108,0.200614"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV43_W50,4,"0.300628,0.275871,0.221669,0.201832"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV43_W50,4,"0.309626,0.277547,0.214472,0.198354"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV44_W50,4,"0.351480,0.206624,0.228712,0.213183"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV44_W50,4,"0.294869,0.246372,0.246372,0.212386"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV44_W50,4,"0.293139,0.243021,0.235544,0.228297"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV44_W50,4,"0.300808,0.232447,0.230638,0.236107"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV44_W50,4,"0.275266,0.262661,0.239155,0.222917"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV44_W50,4,"0.288067,0.254218,0.235114,0.222601"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV44_W50,4,"0.293570,0.249150,0.226854,0.230426"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV44_W50,4,"0.264134,0.260039,0.248131,0.227697"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV44_W50,4,"0.278125,0.253236,0.241639,0.226999"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV44_W50,4,"0.282442,0.249254,0.234152,0.234152"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV44_W50,4,"0.272051,0.249648,0.240084,0.238216"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV44_W50,4,"0.281974,0.244983,0.237446,0.235598"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV44_W50,4,"0.292488,0.235021,0.224259,0.248232"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV44_W50,4,"0.273472,0.241338,0.230286,0.254904"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV44_W50,4,"0.303953,0.222377,0.229436,0.244233"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV44_W50,4,"0.277269,0.244689,0.239021,0.239021"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV44_W50,4,"0.261803,0.245941,0.255738,0.236519"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV44_W50,4,"0.278772,0.244101,0.231110,0.246016"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV44_W50,4,"0.299642,0.229744,0.227956,0.242658"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV44_W50,4,"0.275744,0.234021,0.225055,0.265180"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV44_W50,4,"0.283049,0.238351,0.236496,0.242104"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV44_W50,4,"0.277671,0.237504,0.232003,0.252822"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV44_W50,4,"0.282965,0.227369,0.223844,0.265821"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV44_W50,4,"0.295256,0.221137,0.212665,0.270942"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV4_W50,2,"0.646014,0.353986"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV4_W50,2,"0.679179,0.320821"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV4_W50,2,"0.679179,0.320821"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV4_W50,2,"0.692642,0.307358"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV4_W50,2,"0.651355,0.348645"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV4_W50,2,"0.658418,0.341583"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV4_W50,2,"0.679179,0.320821"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV4_W50,2,"0.654895,0.345105"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV4_W50,2,"0.665411,0.334589"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV4_W50,2,"0.679179,0.320821"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV4_W50,2,"0.644225,0.355775"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV4_W50,2,"0.646014,0.353986"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV4_W50,2,"0.661923,0.338077"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV4_W50,2,"0.600188,0.399812"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV4_W50,2,"0.569853,0.430147"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV4_W50,2,"0.611382,0.388618"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV4_W50,2,"0.611382,0.388618"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV4_W50,2,"0.644225,0.355775"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV4_W50,2,"0.647798,0.352202"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV4_W50,2,"0.622459,0.377541"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV4_W50,2,"0.607663,0.392337"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV4_W50,2,"0.609524,0.390476"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV4_W50,2,"0.631594,0.368406"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV4_W50,2,"0.651355,0.348645"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV5a_W50,3,"0.323812,0.344696,0.331491"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV5a_W50,3,"0.292639,0.375757,0.331604"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV5a_W50,3,"0.280929,0.372170,0.346901"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV5a_W50,3,"0.286456,0.370701,0.342843"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV5a_W50,3,"0.273106,0.376219,0.350675"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV5a_W50,3,"0.279292,0.375828,0.344880"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV5a_W50,3,"0.270691,0.381735,0.347574"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV5a_W50,3,"0.274708,0.372560,0.352732"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV5a_W50,3,"0.280929,0.372170,0.346901"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV5a_W50,3,"0.276219,0.374608,0.349173"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV5a_W50,3,"0.276304,0.368914,0.354782"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV5a_W50,3,"0.283329,0.369530,0.347141"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV5a_W50,3,"0.278594,0.371971,0.349435"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV5a_W50,3,"0.284220,0.356492,0.359288"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV5a_W50,3,"0.303659,0.344091,0.352250"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV5a_W50,3,"0.292234,0.352501,0.355266"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV5a_W50,3,"0.281052,0.358070,0.360878"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV5a_W50,3,"0.284146,0.367712,0.348143"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV5a_W50,3,"0.274745,0.369709,0.355546"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV5a_W50,3,"0.278667,0.355031,0.366301"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV5a_W50,3,"0.288206,0.353117,0.358678"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV5a_W50,3,"0.286606,0.353911,0.359484"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV5a_W50,3,"0.283428,0.358286,0.358286"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV5a_W50,3,"0.275562,0.362219,0.362219"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV5b_W50,3,"0.416372,0.290674,0.292954"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV5b_W50,3,"0.388872,0.319877,0.291251"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV5b_W50,3,"0.376035,0.324163,0.299802"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV5b_W50,3,"0.373324,0.324349,0.302327"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV5b_W50,3,"0.361488,0.331720,0.306791"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV5b_W50,3,"0.362424,0.329991,0.307585"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV5b_W50,3,"0.359519,0.337736,0.302745"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV5b_W50,3,"0.360621,0.330924,0.308455"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV5b_W50,3,"0.361552,0.329197,0.309252"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV5b_W50,3,"0.362354,0.332514,0.305132"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV5b_W50,3,"0.359800,0.327601,0.312599"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV5b_W50,3,"0.357953,0.331052,0.310995"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV5b_W50,3,"0.359687,0.332656,0.307657"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV5b_W50,3,"0.335941,0.330733,0.333327"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV5b_W50,3,"0.361636,0.314195,0.324169"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV5b_W50,3,"0.365279,0.317360,0.317360"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV5b_W50,3,"0.346477,0.325485,0.328038"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV5b_W50,3,"0.358821,0.331855,0.309323"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV5b_W50,3,"0.349075,0.333089,0.317836"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV5b_W50,3,"0.344710,0.326365,0.328925"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV5b_W50,3,"0.337686,0.329863,0.332451"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV5b_W50,3,"0.345588,0.329762,0.324650"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV5b_W50,3,"0.343830,0.328085,0.328085"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV5b_W50,3,"0.343803,0.333225,0.322973"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV5d_W50,3,"0.357082,0.312671,0.330247"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV5d_W50,3,"0.318662,0.349982,0.331356"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV5d_W50,3,"0.303672,0.349524,0.346804"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV5d_W50,3,"0.304494,0.350470,0.345036"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV5d_W50,3,"0.292234,0.355266,0.352501"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV5d_W50,3,"0.295463,0.356396,0.348141"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV5d_W50,3,"0.289792,0.360652,0.349556"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV5d_W50,3,"0.292221,0.349743,0.358037"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV5d_W50,3,"0.297916,0.353784,0.348299"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV5d_W50,3,"0.293044,0.353478,0.353478"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV5d_W50,3,"0.293814,0.346198,0.359988"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV5d_W50,3,"0.297923,0.351039,0.351039"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV5d_W50,3,"0.295476,0.350886,0.353638"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV5d_W50,3,"0.294563,0.341699,0.363737"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV5d_W50,3,"0.321127,0.326184,0.352689"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV5d_W50,3,"0.311955,0.337304,0.350741"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV5d_W50,3,"0.295400,0.342669,0.361931"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV5d_W50,3,"0.302022,0.347626,0.350352"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV5d_W50,3,"0.293839,0.348943,0.357218"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV5d_W50,3,"0.292044,0.338777,0.369178"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV5d_W50,3,"0.299457,0.339329,0.361214"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV5d_W50,3,"0.298611,0.338371,0.363019"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV5d_W50,3,"0.295400,0.342669,0.361931"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV5d_W50,3,"0.292158,0.344246,0.363596"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV7_W50,3,"0.306438,0.281204,0.412358"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV7_W50,3,"0.278958,0.292346,0.428696"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV7_W50,3,"0.254276,0.270675,0.475049"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV7_W50,3,"0.286254,0.284027,0.429719"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV7_W50,3,"0.244229,0.292304,0.463466"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV7_W50,3,"0.269282,0.300406,0.430312"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV7_W50,3,"0.258406,0.295109,0.446485"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV7_W50,3,"0.242305,0.283284,0.474411"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV7_W50,3,"0.267490,0.291494,0.441016"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV7_W50,3,"0.259515,0.285022,0.455463"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV7_W50,3,"0.255607,0.285150,0.459243"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV7_W50,3,"0.281374,0.299521,0.419105"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV7_W50,3,"0.271175,0.288664,0.440161"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV7_W50,3,"0.290524,0.309262,0.400214"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV7_W50,3,"0.287513,0.313314,0.399173"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV7_W50,3,"0.268304,0.316139,0.415557"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV7_W50,3,"0.270283,0.311094,0.418623"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV7_W50,3,"0.270714,0.316497,0.412789"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV7_W50,3,"0.278007,0.317494,0.404498"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV7_W50,3,"0.255037,0.286745,0.458218"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV7_W50,3,"0.270714,0.316497,0.412789"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV7_W50,3,"0.271348,0.305084,0.423568"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV7_W50,3,"0.283340,0.294627,0.422033"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV7_W50,3,"0.274207,0.280710,0.445083"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV9a_W50,4,"0.426044,0.246575,0.210907,0.116474"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV9a_W50,4,"0.418066,0.259583,0.205347,0.117003"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV9a_W50,4,"0.413209,0.268880,0.196717,0.121194"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV9a_W50,4,"0.418410,0.245970,0.197643,0.137977"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV9a_W50,4,"0.392674,0.291810,0.202131,0.113385"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV9a_W50,4,"0.391451,0.271150,0.206280,0.131120"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV9a_W50,4,"0.408313,0.271995,0.198996,0.120697"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV9a_W50,4,"0.383386,0.293952,0.208444,0.114218"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV9a_W50,4,"0.389358,0.271816,0.208408,0.130419"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV9a_W50,4,"0.401092,0.271392,0.203263,0.124252"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV9a_W50,4,"0.375134,0.287625,0.205556,0.131684"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV9a_W50,4,"0.375278,0.268199,0.207248,0.149275"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV9a_W50,4,"0.390975,0.266622,0.199691,0.142712"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV9a_W50,4,"0.354982,0.272175,0.210320,0.162523"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV9a_W50,4,"0.362022,0.266939,0.221300,0.149739"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV9a_W50,4,"0.360846,0.270261,0.227583,0.141309"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV9a_W50,4,"0.342684,0.281885,0.233691,0.141740"
RACExRELIG,RACExRELIG :: White | Jewish,FAMSURV9a_W50,4,"0.381468,0.279088,0.210667,0.128778"
RACExRELIG,RACExRELIG :: White | Mormon,FAMSURV9a_W50,4,"0.385337,0.271119,0.214472,0.129072"
RACExRELIG,RACExRELIG :: White | Nothing in particular,FAMSURV9a_W50,4,"0.356546,0.286493,0.212903,0.144058"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV9a_W50,4,"0.358120,0.268219,0.217210,0.156451"
RACExRELIG,RACExRELIG :: White | Other,FAMSURV9a_W50,4,"0.342830,0.277632,0.221348,0.158190"
RACExRELIG,RACExRELIG :: White | Protestant,FAMSURV9a_W50,4,"0.366838,0.268384,0.210657,0.154120"
RACExRELIG,RACExRELIG :: White | Roman Catholic,FAMSURV9a_W50,4,"0.381538,0.270551,0.204223,0.143689"
RACExRELIG,RACExRELIG :: Asian | Agnostic,FAMSURV9b_W50,4,"0.408879,0.247998,0.215464,0.127658"
RACExRELIG,RACExRELIG :: Asian | Hindu,FAMSURV9b_W50,4,"0.396688,0.262195,0.212332,0.128786"
RACExRELIG,RACExRELIG :: Asian | Nothing in particular,FAMSURV9b_W50,4,"0.386931,0.272240,0.207109,0.133720"
RACExRELIG,RACExRELIG :: Asian | Protestant,FAMSURV9b_W50,4,"0.396816,0.252231,0.202674,0.148279"
RACExRELIG,RACExRELIG :: Black | Nothing in particular,FAMSURV9b_W50,4,"0.368275,0.295918,0.211483,0.124324"
RACExRELIG,RACExRELIG :: Black | Protestant,FAMSURV9b_W50,4,"0.371405,0.276005,0.211620,0.140970"
RACExRELIG,RACExRELIG :: Black | Roman Catholic,FAMSURV9b_W50,4,"0.391203,0.275246,0.204545,0.129005"
RACExRELIG,RACExRELIG :: Hispanic | Nothing in particular,FAMSURV9b_W50,4,"0.360661,0.296671,0.217049,0.125619"
RACExRELIG,RACExRELIG :: Hispanic | Protestant,FAMSURV9b_W50,4,"0.368977,0.278518,0.213547,0.138958"
RACExRELIG,RACExRELIG :: Hispanic | Roman Catholic,FAMSURV9b_W50,4,"0.382379,0.277578,0.207896,0.132147"
RACExRELIG,RACExRELIG :: Mixed Race | Nothing in particular,FAMSURV9b_W50,4,"0.351980,0.289531,0.215161,0.143328"
RACExRELIG,RACExRELIG :: Mixed Race | Protestant,FAMSURV9b_W50,4,"0.355143,0.272298,0.213729,0.158830"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,FAMSURV9b_W50,4,"0.374214,0.269537,0.205053,0.151196"
RACExRELIG,RACExRELIG :: Refused | Protestant,FAMSURV9b_W50,4,"0.337129,0.273015,0.217667,0.172189"
RACExRELIG,RACExRELIG :: White | Agnostic,FAMSURV9b_W50,4,"0.344868,0.268583,0.226170,0.160379"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV9b_W50,4,"0.344825,0.270656,0.231504,0.153015"
RACExRELIG,RACExRELIG :: White | Buddhist,FAMSURV9b_W50,4,"0.327208,0.284283,0.237527,0.150982"
