ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ADMISSIONe_W43,3,"0.451430,0.330273,0.218297"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MED1_W34,2,"0.705785,0.294215"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MED1_W34,2,"0.633410,0.366590"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MED1_W34,2,"0.689306,0.310694"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MED1_W34,2,"0.647798,0.352202"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MED1_W34,2,"0.692642,0.307358"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MED1_W34,2,"0.626124,0.373876"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MED1_W34,2,"0.690976,0.309024"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MED1_W34,2,"0.629775,0.370225"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MED1_W34,2,"0.687630,0.312370"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MED1_W34,2,"0.615088,0.384912"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MED1_W34,2,"0.682574,0.317426"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MED1_W34,2,"0.629775,0.370225"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MED1_W34,2,"0.675765,0.324235"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MED1_W34,2,"0.667148,0.332852"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MED2C_W34,3,"0.623286,0.227510,0.149204"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MED2C_W34,3,"0.582055,0.244540,0.173405"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MED2C_W34,3,"0.533662,0.254061,0.212276"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MED2C_W34,3,"0.641065,0.218111,0.140823"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MED2C_W34,3,"0.568070,0.270442,0.161488"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MED2C_W34,3,"0.568423,0.258218,0.173359"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MED2C_W34,3,"0.511847,0.269724,0.218429"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MED2C_W34,3,"0.629665,0.229838,0.140497"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MED2C_W34,3,"0.547200,0.275150,0.177650"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MED2C_W34,3,"0.546699,0.264367,0.188934"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MED2C_W34,3,"0.519301,0.259089,0.221610"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MED2C_W34,3,"0.613647,0.227519,0.158834"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MED2C_W34,3,"0.587849,0.248911,0.163240"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MED2C_W34,3,"0.571728,0.249770,0.178502"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MED2C_W34,3,"0.640892,0.208067,0.151041"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MED4C_W34,2,"0.685949,0.314051"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MED4C_W34,2,"0.687630,0.312370"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MED4C_W34,2,"0.629775,0.370225"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MED4C_W34,2,"0.642432,0.357568"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MED4C_W34,2,"0.642432,0.357568"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MED4C_W34,2,"0.656658,0.343342"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MED4C_W34,2,"0.609524,0.390476"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MED4C_W34,2,"0.622459,0.377541"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MED4C_W34,2,"0.633410,0.366590"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MED4C_W34,2,"0.649579,0.350421"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MED4C_W34,2,"0.605799,0.394201"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MED4C_W34,2,"0.609524,0.390476"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MED4C_W34,2,"0.638835,0.361165"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MED4C_W34,2,"0.646014,0.353986"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MED4C_W34,2,"0.600188,0.399812"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MED6A_W34,4,"0.507045,0.221511,0.158307,0.113137"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MED6A_W34,4,"0.453194,0.246397,0.183107,0.117303"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MED6A_W34,4,"0.435314,0.259938,0.194684,0.110065"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MED6A_W34,4,"0.503554,0.226970,0.143148,0.126328"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MED6A_W34,4,"0.470631,0.253886,0.174493,0.100989"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MED6A_W34,4,"0.442536,0.262194,0.181617,0.113653"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MED6A_W34,4,"0.413760,0.273479,0.204826,0.107936"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MED6A_W34,4,"0.481047,0.241886,0.152555,0.124512"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MED6A_W34,4,"0.460375,0.258247,0.172030,0.109349"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MED6A_W34,4,"0.429861,0.264830,0.187792,0.117517"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MED6A_W34,4,"0.425549,0.266302,0.191810,0.116339"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MED6A_W34,4,"0.475020,0.238855,0.154216,0.131908"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MED6A_W34,4,"0.458683,0.241709,0.166124,0.133484"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MED6A_W34,4,"0.420717,0.251221,0.183798,0.144264"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MED6A_W34,4,"0.454831,0.221667,0.153544,0.169958"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MESUM1_FC_W29,2,"0.717012,0.282988"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MESUM1_FC_W29,2,"0.702530,0.297470"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MESUM1_FC_W29,2,"0.665411,0.334589"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MESUM1_FC_W29,2,"0.687630,0.312370"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MESUM1_FC_W29,2,"0.647798,0.352202"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MESUM1_FC_W29,2,"0.653127,0.346873"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MESUM1_FC_W29,2,"0.618780,0.381220"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MESUM1_FC_W29,2,"0.638835,0.361165"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MESUM1_FC_W29,2,"0.633410,0.366590"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MESUM1_FC_W29,2,"0.644225,0.355775"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MESUM1_FC_W29,2,"0.622459,0.377541"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MESUM1_FC_W29,2,"0.640636,0.359364"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MESUM1_FC_W29,2,"0.637031,0.362969"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MESUM1_FC_W29,2,"0.629775,0.370225"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,MESUM1_FC_W29,2,"0.600188,0.399812"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MESUM1_FC_W29,2,"0.626124,0.373876"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MESUM1_FE_W29,2,"0.785309,0.214691"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MESUM1_FE_W29,2,"0.752013,0.247987"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MESUM1_FE_W29,2,"0.729520,0.270480"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MESUM1_FE_W29,2,"0.778649,0.221351"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MESUM1_FE_W29,2,"0.697609,0.302391"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MESUM1_FE_W29,2,"0.692642,0.307358"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MESUM1_FE_W29,2,"0.672332,0.327668"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MESUM1_FE_W29,2,"0.723310,0.276691"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MESUM1_FE_W29,2,"0.684264,0.315736"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MESUM1_FE_W29,2,"0.690976,0.309024"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MESUM1_FE_W29,2,"0.677474,0.322526"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MESUM1_FE_W29,2,"0.720172,0.279829"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MESUM1_FE_W29,2,"0.682574,0.317426"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MESUM1_FE_W29,2,"0.661923,0.338077"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,MESUM1_FE_W29,2,"0.644225,0.355775"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MESUM1_FE_W29,2,"0.684264,0.315736"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MESUM2_FD_W29,2,"0.852935,0.147065"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MESUM2_FD_W29,2,"0.806853,0.193147"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MESUM2_FD_W29,2,"0.767690,0.232310"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MESUM2_FD_W29,2,"0.803174,0.196826"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MESUM2_FD_W29,2,"0.779993,0.220007"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MESUM2_FD_W29,2,"0.732592,0.267408"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MESUM2_FD_W29,2,"0.695958,0.304042"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MESUM2_FD_W29,2,"0.732592,0.267408"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MESUM2_FD_W29,2,"0.777300,0.222700"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MESUM2_FD_W29,2,"0.732592,0.267408"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MESUM2_FD_W29,2,"0.699254,0.300746"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MESUM2_FD_W29,2,"0.732592,0.267408"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MESUM2_FD_W29,2,"0.781331,0.218669"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MESUM2_FD_W29,2,"0.718594,0.281406"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,MESUM2_FD_W29,2,"0.685949,0.314051"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MESUM2_FD_W29,2,"0.720172,0.279829"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MISINFG_W32,2,"0.409221,0.590779"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MISINFG_W32,2,"0.401688,0.598312"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MISINFG_W32,2,"0.390476,0.609524"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MISINFG_W32,2,"0.390476,0.609524"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MISINFG_W32,2,"0.407333,0.592667"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MISINFG_W32,2,"0.403567,0.596433"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MISINFG_W32,2,"0.405449,0.594551"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MISINFG_W32,2,"0.413004,0.586996"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MISINFG_W32,2,"0.397938,0.602062"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MISINFG_W32,2,"0.396068,0.603932"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MISINFG_W32,2,"0.383064,0.616936"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MISINFG_W32,2,"0.396068,0.603932"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MISINFG_W32,2,"0.401688,0.598312"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MISINFG_W32,2,"0.396068,0.603932"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,MISINFG_W32,2,"0.397938,0.602062"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MISINFG_W32,2,"0.409221,0.590779"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,MOREWMN1F2_W36,3,"0.646633,0.162222,0.191144"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,MOREWMN1F2_W36,3,"0.581405,0.166575,0.252020"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,MOREWMN1F2_W36,3,"0.477045,0.205175,0.317780"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,MOREWMN1F2_W36,3,"0.645331,0.159386,0.195283"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,MOREWMN1F2_W36,3,"0.543944,0.214682,0.241374"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,MOREWMN1F2_W36,3,"0.566589,0.183945,0.249466"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,MOREWMN1F2_W36,3,"0.440961,0.218291,0.340748"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,MOREWMN1F2_W36,3,"0.609314,0.180113,0.210573"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,MOREWMN1F2_W36,3,"0.521821,0.229755,0.248424"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,MOREWMN1F2_W36,3,"0.533432,0.196239,0.270330"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,MOREWMN1F2_W36,3,"0.468869,0.216347,0.314784"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,MOREWMN1F2_W36,3,"0.598364,0.188283,0.213353"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,MOREWMN1F2_W36,3,"0.541597,0.210442,0.247961"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,MOREWMN1F2_W36,3,"0.533233,0.190130,0.276637"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,MOREWMN1F2_W36,3,"0.440207,0.219627,0.340166"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,MOREWMN1F2_W36,3,"0.608995,0.177228,0.213777"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,NEIGHSAMEC_W32,5,"0.192439,0.180780,0.218062,0.232126,0.176592"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,NEIGHSAMEC_W32,5,"0.138188,0.176056,0.270560,0.262235,0.152960"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,NEIGHSAMEC_W32,5,"0.141467,0.157818,0.270563,0.258173,0.171980"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,NEIGHSAMEC_W32,5,"0.183454,0.156917,0.187805,0.248801,0.223024"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,NEIGHSAMEC_W32,5,"0.164062,0.181600,0.236851,0.248218,0.169270"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,NEIGHSAMEC_W32,5,"0.135326,0.198442,0.275510,0.248902,0.141820"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,NEIGHSAMEC_W32,5,"0.136436,0.173825,0.286588,0.250945,0.152206"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,NEIGHSAMEC_W32,5,"0.173807,0.176544,0.206400,0.243199,0.200050"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,NEIGHSAMEC_W32,5,"0.157111,0.168556,0.230388,0.263112,0.180834"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,NEIGHSAMEC_W32,5,"0.131486,0.172835,0.278355,0.274040,0.143285"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,NEIGHSAMEC_W32,5,"0.140109,0.160009,0.274320,0.261758,0.163804"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,NEIGHSAMEC_W32,5,"0.172620,0.154735,0.198684,0.259133,0.214829"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,NEIGHSAMEC_W32,5,"0.170867,0.161774,0.198209,0.256502,0.212648"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,NEIGHSAMEC_W32,5,"0.142267,0.168946,0.238252,0.272092,0.178443"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,NEIGHSAMEC_W32,5,"0.147645,0.154731,0.237787,0.261158,0.198679"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,NEIGHSAMEC_W32,5,"0.191456,0.144519,0.158723,0.251664,0.253638"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,NEWSPREFV2_W45,5,"0.154368,0.051707,0.057683,0.135169,0.601072"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,NEWSPREFV2_W45,5,"0.121499,0.052666,0.049863,0.129335,0.646636"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,NEWSPREFV2_W45,5,"0.122142,0.050127,0.073506,0.166948,0.587277"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,NEWSPREFV2_W45,5,"0.127512,0.038889,0.044761,0.120726,0.668113"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,NEWSPREFV2_W45,5,"0.158040,0.066918,0.071793,0.147309,0.555940"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,NEWSPREFV2_W45,5,"0.122500,0.058776,0.051466,0.125405,0.641853"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,NEWSPREFV2_W45,5,"0.124836,0.057602,0.077512,0.162816,0.577234"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,NEWSPREFV2_W45,5,"0.128859,0.046307,0.051257,0.119175,0.654402"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,NEWSPREFV2_W45,5,"0.154575,0.064436,0.071325,0.148653,0.561011"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,NEWSPREFV2_W45,5,"0.123062,0.057229,0.055903,0.124027,0.639779"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,NEWSPREFV2_W45,5,"0.122090,0.052102,0.076402,0.153135,0.596271"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,NEWSPREFV2_W45,5,"0.119310,0.040277,0.049736,0.114739,0.675937"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,NEWSPREFV2_W45,5,"0.158281,0.060077,0.062960,0.148691,0.569991"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,NEWSPREFV2_W45,5,"0.124822,0.055390,0.048123,0.127782,0.643882"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,NEWSPREFV2_W45,5,"0.127142,0.053835,0.072443,0.163254,0.583325"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,NEWSPREFV2_W45,5,"0.119063,0.036597,0.040194,0.113611,0.690535"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,NEWS_PLATFORMh_W45,4,"0.559971,0.242729,0.131970,0.065330"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,NEWS_PLATFORMh_W45,4,"0.490883,0.286330,0.152069,0.070718"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,NEWS_PLATFORMh_W45,4,"0.418329,0.298966,0.191525,0.091180"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,NEWS_PLATFORMh_W45,4,"0.550076,0.247939,0.122739,0.079246"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,NEWS_PLATFORMh_W45,4,"0.471445,0.290449,0.162927,0.075179"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,NEWS_PLATFORMh_W45,4,"0.474483,0.303965,0.150474,0.071079"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,NEWS_PLATFORMh_W45,4,"0.390305,0.316078,0.200912,0.092705"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,NEWS_PLATFORMh_W45,4,"0.518268,0.270983,0.130019,0.080731"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,NEWS_PLATFORMh_W45,4,"0.444845,0.294025,0.172848,0.088282"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,NEWS_PLATFORMh_W45,4,"0.433768,0.307588,0.173894,0.084749"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,NEWS_PLATFORMh_W45,4,"0.395807,0.305856,0.197476,0.100861"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,NEWS_PLATFORMh_W45,4,"0.503733,0.267531,0.137713,0.091023"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,NEWS_PLATFORMh_W45,4,"0.450155,0.268800,0.161766,0.119279"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,NEWS_PLATFORMh_W45,4,"0.427388,0.286935,0.166065,0.119612"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,NEWS_PLATFORMh_W45,4,"0.376412,0.281919,0.199911,0.141758"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,NEWS_PLATFORMh_W45,4,"0.503004,0.237602,0.128177,0.131217"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,ONLINESOURCE_W45,2,"0.740174,0.259826"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,ONLINESOURCE_W45,2,"0.729520,0.270480"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,ONLINESOURCE_W45,2,"0.675765,0.324235"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,ONLINESOURCE_W45,2,"0.726426,0.273574"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,ONLINESOURCE_W45,2,"0.685949,0.314051"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,ONLINESOURCE_W45,2,"0.718594,0.281406"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,ONLINESOURCE_W45,2,"0.654895,0.345105"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,ONLINESOURCE_W45,2,"0.702530,0.297470"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,ONLINESOURCE_W45,2,"0.682574,0.317426"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,ONLINESOURCE_W45,2,"0.712232,0.287768"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,ONLINESOURCE_W45,2,"0.667148,0.332852"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,ONLINESOURCE_W45,2,"0.699254,0.300746"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,ONLINESOURCE_W45,2,"0.684264,0.315736"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,ONLINESOURCE_W45,2,"0.704160,0.295840"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,ONLINESOURCE_W45,2,"0.649579,0.350421"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,ONLINESOURCE_W45,2,"0.690976,0.309024"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,PAR1_W50,3,"0.328903,0.292532,0.378565"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,PAR1_W50,3,"0.309943,0.252968,0.437089"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Other,PAR1_W50,3,"0.279121,0.264267,0.456612"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Refused,PAR1_W50,3,"0.301415,0.270187,0.428398"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Republican,PAR1_W50,3,"0.310811,0.257671,0.431518"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Democrat,PAR1_W50,3,"0.301924,0.304292,0.393783"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Independent,PAR1_W50,3,"0.292294,0.262011,0.445695"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Other,PAR1_W50,3,"0.270484,0.262162,0.467354"
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Republican,PAR1_W50,3,"0.290846,0.258684,0.450471"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Democrat,PAR1_W50,3,"0.312869,0.291626,0.395504"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Independent,PAR1_W50,3,"0.298369,0.257211,0.444420"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Other,PAR1_W50,3,"0.270912,0.264636,0.464451"
AGExPOLPARTY,AGExPOLPARTY :: 65+ | Republican,PAR1_W50,3,"0.292800,0.246562,0.460638"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Democrat,PARTICIPATEA_W29,2,"0.759225,0.240775"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,PARTICIPATEA_W29,2,"0.754915,0.245085"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Other,PARTICIPATEA_W29,2,"0.699254,0.300746"
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Republican,PARTICIPATEA_W29,2,"0.729520,0.270480"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Democrat,PARTICIPATEA_W29,2,"0.697609,0.302391"
AGExPOLPARTY,AGExPOLPARTY :: 30-49 | Independent,PARTICIPATEA_W29,2,"0.724870,0.275130"
