ty,gk,qk,n_opt,mouth_pred
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,ABORTIONRESTR_W32,2,"0.594551,0.405449"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPDIS_W45,4,"0.238174,0.313074,0.285057,0.163695"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPDIS_W45,4,"0.254893,0.295681,0.275605,0.173822"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPDIS_W45,4,"0.245360,0.315049,0.282408,0.157184"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPDIS_W45,4,"0.239674,0.317516,0.286852,0.155959"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPDIS_W45,4,"0.255933,0.299216,0.270319,0.174531"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPDIS_W45,4,"0.266966,0.277601,0.269060,0.186373"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPDIS_W45,4,"0.252174,0.294821,0.276959,0.176046"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPDIS_W45,4,"0.242565,0.297197,0.281381,0.178857"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPDIS_W45,4,"0.266715,0.279515,0.264640,0.189130"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPDIS_W45,4,"0.264609,0.281675,0.264609,0.189107"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPDIS_W45,4,"0.257821,0.289876,0.272314,0.179988"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPDIS_W45,4,"0.246269,0.290176,0.274733,0.188821"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPDIS_W45,4,"0.247603,0.274072,0.269823,0.208503"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPDIS_W45,4,"0.268040,0.276548,0.257771,0.197640"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPIMPa_W45,4,"0.380308,0.263432,0.228873,0.127387"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPIMPa_W45,4,"0.337807,0.265148,0.247145,0.149901"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPIMPa_W45,4,"0.348453,0.260980,0.228521,0.162046"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPIMPa_W45,4,"0.325381,0.282696,0.247537,0.144387"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPIMPa_W45,4,"0.321745,0.288410,0.252541,0.137304"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPIMPa_W45,4,"0.299410,0.290198,0.262172,0.148219"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPIMPa_W45,4,"0.315211,0.278173,0.249352,0.157264"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPIMPa_W45,4,"0.309829,0.284315,0.254858,0.150998"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPIMPa_W45,4,"0.298680,0.287237,0.261533,0.152551"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPIMPa_W45,4,"0.320793,0.274389,0.238393,0.166425"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPIMPa_W45,4,"0.321232,0.274764,0.242479,0.161526"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPIMPa_W45,4,"0.312994,0.280566,0.251497,0.154943"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPIMPa_W45,4,"0.299043,0.287587,0.255785,0.157585"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPIMPa_W45,4,"0.320807,0.272265,0.236548,0.170379"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPIMPa_W45,4,"0.311917,0.270999,0.244827,0.172257"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPIMPa_W45,4,"0.301143,0.276344,0.253588,0.168926"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPIMPa_W45,4,"0.286636,0.277818,0.258954,0.176592"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPIMPa_W45,4,"0.289615,0.272068,0.243880,0.194438"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPIMPa_W45,4,"0.314496,0.266909,0.233713,0.184882"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPIMPb_W45,4,"0.373897,0.273549,0.233979,0.118575"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPIMPb_W45,4,"0.332158,0.275369,0.250726,0.141748"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPIMPb_W45,4,"0.336363,0.272395,0.234819,0.156423"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPIMPb_W45,4,"0.316557,0.292768,0.252381,0.138294"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPIMPb_W45,4,"0.315650,0.301195,0.255621,0.127534"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPIMPb_W45,4,"0.293549,0.300510,0.267279,0.138663"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPIMPb_W45,4,"0.306376,0.285574,0.253995,0.154056"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPIMPb_W45,4,"0.302000,0.295004,0.260340,0.142655"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPIMPb_W45,4,"0.291936,0.298859,0.265811,0.143394"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPIMPb_W45,4,"0.309147,0.285914,0.244555,0.160383"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPIMPb_W45,4,"0.313145,0.282903,0.247718,0.156234"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPIMPb_W45,4,"0.305501,0.291512,0.255256,0.147731"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPIMPb_W45,4,"0.291472,0.298384,0.261274,0.148869"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPIMPb_W45,4,"0.312993,0.282766,0.241862,0.162379"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPIMPb_W45,4,"0.304712,0.279620,0.248699,0.166969"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPIMPb_W45,4,"0.297999,0.284352,0.256891,0.160758"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPIMPb_W45,4,"0.280510,0.287162,0.263515,0.168814"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPIMPb_W45,4,"0.284135,0.279730,0.246861,0.189275"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPIMPb_W45,4,"0.305991,0.278608,0.238306,0.177094"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPIMPc_W45,4,"0.353896,0.248997,0.237594,0.159513"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPIMPc_W45,4,"0.313130,0.245778,0.255569,0.185523"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPIMPc_W45,4,"0.318700,0.238695,0.236837,0.205768"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPIMPc_W45,4,"0.295759,0.263054,0.258975,0.182212"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPIMPc_W45,4,"0.303141,0.267521,0.259291,0.170047"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPIMPc_W45,4,"0.281568,0.268674,0.270782,0.178976"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPIMPc_W45,4,"0.286051,0.258426,0.260453,0.195070"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPIMPc_W45,4,"0.283138,0.265984,0.268070,0.182808"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPIMPc_W45,4,"0.281957,0.266952,0.269046,0.182045"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPIMPc_W45,4,"0.295446,0.252708,0.248790,0.203057"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPIMPc_W45,4,"0.295548,0.254778,0.252796,0.196878"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPIMPc_W45,4,"0.289645,0.261673,0.261673,0.187009"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPIMPc_W45,4,"0.283088,0.265936,0.263867,0.187110"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPIMPc_W45,4,"0.301615,0.250047,0.244255,0.204083"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPIMPc_W45,4,"0.287944,0.256102,0.250170,0.205784"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPIMPc_W45,4,"0.283585,0.258207,0.260233,0.197975"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPIMPc_W45,4,"0.274851,0.260223,0.262264,0.202662"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPIMPc_W45,4,"0.279492,0.254481,0.246651,0.219376"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPIMPc_W45,4,"0.297355,0.244598,0.237072,0.220975"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPLEVELa_W45,4,"0.431646,0.296665,0.205494,0.066195"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPLEVELa_W45,4,"0.400576,0.302371,0.222954,0.074099"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPLEVELa_W45,4,"0.444499,0.298423,0.186748,0.070330"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPLEVELa_W45,4,"0.373901,0.340441,0.218095,0.067563"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPLEVELa_W45,4,"0.374914,0.346739,0.220401,0.057946"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPLEVELa_W45,4,"0.353025,0.347552,0.231519,0.067904"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPLEVELa_W45,4,"0.363142,0.335852,0.225480,0.075526"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPLEVELa_W45,4,"0.359323,0.345558,0.230191,0.064928"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPLEVELa_W45,4,"0.354216,0.354216,0.230493,0.061075"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPLEVELa_W45,4,"0.397460,0.334695,0.201423,0.066422"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPLEVELa_W45,4,"0.369200,0.323282,0.217041,0.090476"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPLEVELa_W45,4,"0.364451,0.334439,0.221051,0.080059"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPLEVELa_W45,4,"0.349713,0.346992,0.224035,0.079260"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPLEVELa_W45,4,"0.395950,0.320650,0.199096,0.084303"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPLEVELa_W45,4,"0.362537,0.322447,0.223352,0.091664"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPLEVELa_W45,4,"0.359528,0.322279,0.232129,0.086065"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPLEVELa_W45,4,"0.341548,0.325907,0.238439,0.094106"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPLEVELa_W45,4,"0.346854,0.318291,0.220474,0.114380"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPLEVELa_W45,4,"0.395766,0.315532,0.199004,0.089698"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPRESa_W45,2,"0.626124,0.373876"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPRESa_W45,2,"0.611382,0.388618"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPRESa_W45,2,"0.613237,0.386763"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPRESa_W45,2,"0.542863,0.457137"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPRESa_W45,2,"0.566019,0.433981"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPRESa_W45,2,"0.537041,0.462959"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPRESa_W45,2,"0.550607,0.449393"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPRESa_W45,2,"0.566019,0.433981"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPRESa_W45,2,"0.562177,0.437824"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPRESa_W45,2,"0.571767,0.428233"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPRESa_W45,2,"0.566019,0.433981"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPRESa_W45,2,"0.573678,0.426322"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPRESa_W45,2,"0.564098,0.435902"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPRESa_W45,2,"0.586996,0.413004"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPRESa_W45,2,"0.548674,0.451327"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPRESa_W45,2,"0.556400,0.443600"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPRESa_W45,2,"0.546738,0.453262"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPRESa_W45,2,"0.550607,0.449393"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPRESa_W45,2,"0.577495,0.422505"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPRESb_W45,2,"0.613237,0.386763"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPRESb_W45,2,"0.588889,0.411111"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPRESb_W45,2,"0.590779,0.409221"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPRESb_W45,2,"0.529263,0.470737"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPRESb_W45,2,"0.548674,0.451327"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPRESb_W45,2,"0.527317,0.472683"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPRESb_W45,2,"0.538983,0.461017"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPRESb_W45,2,"0.548674,0.451327"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPRESb_W45,2,"0.548674,0.451327"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPRESb_W45,2,"0.556400,0.443600"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPRESb_W45,2,"0.548674,0.451327"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPRESb_W45,2,"0.554470,0.445530"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPRESb_W45,2,"0.548674,0.451327"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPRESb_W45,2,"0.566019,0.433981"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPRESb_W45,2,"0.537041,0.462959"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPRESb_W45,2,"0.542863,0.457137"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPRESb_W45,2,"0.535098,0.464902"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPRESb_W45,2,"0.538983,0.461017"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPRESb_W45,2,"0.560253,0.439747"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPRESd_W45,2,"0.642432,0.357568"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPRESd_W45,2,"0.624294,0.375706"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPRESd_W45,2,"0.624294,0.375706"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPRESd_W45,2,"0.554470,0.445530"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPRESd_W45,2,"0.583203,0.416797"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPRESd_W45,2,"0.554470,0.445530"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPRESd_W45,2,"0.567937,0.432063"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPRESd_W45,2,"0.585101,0.414899"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPRESd_W45,2,"0.579400,0.420600"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPRESd_W45,2,"0.588889,0.411111"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPRESd_W45,2,"0.579400,0.420600"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPRESd_W45,2,"0.592667,0.407333"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPRESd_W45,2,"0.581303,0.418697"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPRESd_W45,2,"0.596433,0.403567"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPRESd_W45,2,"0.558327,0.441673"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPRESd_W45,2,"0.571767,0.428233"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPRESd_W45,2,"0.560253,0.439747"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPRESd_W45,2,"0.556400,0.443600"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPRESd_W45,2,"0.588889,0.411111"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPSHAREWHY_W45,4,"0.499997,0.137764,0.216733,0.145507"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPSHAREWHY_W45,4,"0.480051,0.131239,0.221507,0.167202"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPSHAREWHY_W45,4,"0.488569,0.128451,0.210131,0.172849"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPSHAREWHY_W45,4,"0.453896,0.154430,0.224695,0.166979"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPSHAREWHY_W45,4,"0.444023,0.157089,0.230356,0.168532"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPSHAREWHY_W45,4,"0.415110,0.150343,0.251777,0.182770"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPSHAREWHY_W45,4,"0.449624,0.148270,0.231447,0.170658"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPSHAREWHY_W45,4,"0.458056,0.140795,0.233952,0.167198"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPSHAREWHY_W45,4,"0.429948,0.139584,0.260777,0.169691"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPSHAREWHY_W45,4,"0.467719,0.141536,0.222667,0.168078"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPSHAREWHY_W45,4,"0.425521,0.141422,0.220757,0.212300"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPSHAREWHY_W45,4,"0.431973,0.131744,0.224105,0.212178"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPSHAREWHY_W45,4,"0.398015,0.135418,0.243302,0.223266"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPSHAREWHY_W45,4,"0.433648,0.138602,0.218052,0.209698"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPSHAREWHY_W45,4,"0.437457,0.152367,0.209894,0.200282"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPSHAREWHY_W45,4,"0.445134,0.145647,0.207007,0.202211"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPSHAREWHY_W45,4,"0.406761,0.150813,0.226397,0.216029"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPSHAREWHY_W45,4,"0.407954,0.154842,0.208363,0.228841"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPSHAREWHY_W45,4,"0.453216,0.142611,0.193409,0.210765"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPSMFOL2_W45,2,"0.754915,0.245085"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPSMFOL2_W45,2,"0.760651,0.239349"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPSMFOL2_W45,2,"0.774583,0.225417"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPSMFOL2_W45,2,"0.684264,0.315736"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPSMFOL2_W45,2,"0.697609,0.302391"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPSMFOL2_W45,2,"0.670608,0.329392"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPSMFOL2_W45,2,"0.699254,0.300746"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPSMFOL2_W45,2,"0.715424,0.284576"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPSMFOL2_W45,2,"0.702530,0.297470"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPSMFOL2_W45,2,"0.717012,0.282988"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPSMFOL2_W45,2,"0.699254,0.300746"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPSMFOL2_W45,2,"0.720172,0.279829"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPSMFOL2_W45,2,"0.700895,0.299105"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPSMFOL2_W45,2,"0.712232,0.287768"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPSMFOL2_W45,2,"0.674050,0.325950"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPSMFOL2_W45,2,"0.675765,0.324235"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPSMFOL2_W45,2,"0.656658,0.343342"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPSMFOL2_W45,2,"0.649579,0.350421"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPSMFOL2_W45,2,"0.690976,0.309024"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPSOLVE_W45,3,"0.321412,0.311523,0.367064"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPSOLVE_W45,3,"0.294146,0.313117,0.392737"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPSOLVE_W45,3,"0.268252,0.268252,0.463497"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPSOLVE_W45,3,"0.261560,0.320469,0.417971"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPSOLVE_W45,3,"0.281954,0.329638,0.388408"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPSOLVE_W45,3,"0.266824,0.329484,0.403692"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPSOLVE_W45,3,"0.262213,0.318771,0.419016"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPSOLVE_W45,3,"0.278190,0.320195,0.401615"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPSOLVE_W45,3,"0.270583,0.326385,0.403032"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPSOLVE_W45,3,"0.269048,0.273285,0.457667"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Democrat,MADEUPSOLVE_W45,3,"0.267213,0.312403,0.420384"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Independent,MADEUPSOLVE_W45,3,"0.277128,0.316490,0.406382"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Other,MADEUPSOLVE_W45,3,"0.267343,0.325007,0.407650"
RACExPOLPARTY,RACExPOLPARTY :: Mixed Race | Republican,MADEUPSOLVE_W45,3,"0.272308,0.268086,0.459606"
RACExPOLPARTY,RACExPOLPARTY :: White | Democrat,MADEUPSOLVE_W45,3,"0.276928,0.313800,0.409272"
RACExPOLPARTY,RACExPOLPARTY :: White | Independent,MADEUPSOLVE_W45,3,"0.290522,0.321579,0.387898"
RACExPOLPARTY,RACExPOLPARTY :: White | Other,MADEUPSOLVE_W45,3,"0.279933,0.322201,0.397865"
RACExPOLPARTY,RACExPOLPARTY :: White | Refused,MADEUPSOLVE_W45,3,"0.280637,0.320497,0.398866"
RACExPOLPARTY,RACExPOLPARTY :: White | Republican,MADEUPSOLVE_W45,3,"0.281273,0.262175,0.456551"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Democrat,MADEUPTOPICd_W45,4,"0.353522,0.324410,0.246798,0.075269"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Independent,MADEUPTOPICd_W45,4,"0.315257,0.335589,0.267555,0.081600"
RACExPOLPARTY,RACExPOLPARTY :: Asian | Republican,MADEUPTOPICd_W45,4,"0.338255,0.340908,0.241740,0.079097"
RACExPOLPARTY,RACExPOLPARTY :: Black | Democrat,MADEUPTOPICd_W45,4,"0.297825,0.364903,0.260784,0.076488"
RACExPOLPARTY,RACExPOLPARTY :: Black | Independent,MADEUPTOPICd_W45,4,"0.298391,0.374267,0.261280,0.066062"
RACExPOLPARTY,RACExPOLPARTY :: Black | Other,MADEUPTOPICd_W45,4,"0.283416,0.375465,0.268333,0.072787"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Democrat,MADEUPTOPICd_W45,4,"0.291129,0.362316,0.265076,0.081478"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Independent,MADEUPTOPICd_W45,4,"0.279979,0.376752,0.271365,0.071904"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Other,MADEUPTOPICd_W45,4,"0.281303,0.384496,0.268421,0.065779"
RACExPOLPARTY,RACExPOLPARTY :: Hispanic | Republican,MADEUPTOPICd_W45,4,"0.303742,0.375071,0.247907,0.073281"
