ty,gk,qk,n_opt,mouth_pred
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,ADMISSIONa_W43,3,"0.338125,0.310281,0.351594"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,INSTN_CLGS_W92,2,"0.500000,0.500000"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,INSTN_CLGS_W92,2,"0.492188,0.507812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,INSTN_CLGS_W92,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,INSTN_CLGS_W92,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,INSTN_CLGS_W92,2,"0.498047,0.501953"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,INSTN_K12_W92,2,"0.583203,0.416797"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,INSTN_K12_W92,2,"0.558327,0.441673"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,INSTN_K12_W92,2,"0.523420,0.476580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,INSTN_K12_W92,2,"0.513668,0.486332"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,INSTN_K12_W92,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,INSTN_K12_W92,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,INSTN_K12_W92,2,"0.505859,0.494141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,INSTN_K12_W92,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,INSTN_K12_W92,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,INSTN_K12_W92,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,INSTN_K12_W92,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,INSTN_K12_W92,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,INSTN_K12_W92,2,"0.513668,0.486332"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,INSTN_K12_W92,2,"0.533154,0.466846"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,INSTN_K12_W92,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,INSTN_K12_W92,2,"0.496094,0.503906"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,INSTN_K12_W92,2,"0.505859,0.494141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,INSTN_K12_W92,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,INSTN_K12_W92,2,"0.525369,0.474631"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,INSTN_K12_W92,2,"0.494141,0.505859"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,INSTN_K12_W92,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,INSTN_K12_W92,2,"0.521471,0.478529"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,INSTN_K12_W92,2,"0.498047,0.501953"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,INSTN_K12_W92,2,"0.505859,0.494141"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,INSTN_K12_W92,2,"0.490236,0.509764"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,INSTN_K12_W92,2,"0.486332,0.513668"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,INSTN_K12_W92,2,"0.511717,0.488283"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,INSTN_K12_W92,2,"0.490236,0.509764"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,INSTN_K12_W92,2,"0.488283,0.511717"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,LEAD_W45,2,"0.627951,0.372049"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,LEAD_W45,2,"0.618780,0.381220"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,LEAD_W45,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,LEAD_W45,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,LEAD_W45,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,LEAD_W45,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,LEAD_W45,2,"0.548674,0.451327"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,LEAD_W45,2,"0.488283,0.511717"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,LEAD_W45,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,LEAD_W45,2,"0.569853,0.430147"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,LEAD_W45,2,"0.511717,0.488283"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,LEAD_W45,2,"0.484380,0.515620"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,LEAD_W45,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,LEAD_W45,2,"0.554470,0.445530"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,LEAD_W45,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,LEAD_W45,2,"0.554470,0.445530"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,LEAD_W45,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,LEAD_W45,2,"0.482429,0.517571"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,LEAD_W45,2,"0.554470,0.445530"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,LEAD_W45,2,"0.562177,0.437824"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,LEAD_W45,2,"0.511717,0.488283"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,LEAD_W45,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,LOCALPROBA_W32,3,"0.416223,0.281631,0.302146"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,LOCALPROBA_W32,3,"0.341083,0.298662,0.360255"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,LOCALPROBA_W32,3,"0.331572,0.304268,0.364161"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,LOCALPROBA_W32,3,"0.330719,0.330719,0.338562"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,LOCALPROBA_W32,3,"0.320308,0.327903,0.351789"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,LOCALPROBA_W32,3,"0.301829,0.334095,0.364076"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,LOCALPROBA_W32,3,"0.325431,0.325431,0.349137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,LOCALPROBA_W32,3,"0.307501,0.327333,0.365166"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,LOCALPROBA_W32,3,"0.336819,0.290356,0.372825"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,LOCALPROBA_W32,3,"0.308520,0.333590,0.357890"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,LOCALPROBA_W32,3,"0.277649,0.342850,0.379501"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,LOCALPROBA_W32,3,"0.276825,0.341833,0.381342"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,LOCALPROBA_W32,3,"0.305976,0.313232,0.380793"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,LOCALPROBA_W32,3,"0.314280,0.326800,0.358920"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,LOCALPROBA_W32,3,"0.297610,0.332008,0.370382"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,LOCALPROBA_W32,3,"0.321187,0.328804,0.350010"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,LOCALPROBA_W32,3,"0.309167,0.326545,0.364288"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,LOCALPROBA_W32,3,"0.305743,0.325461,0.368796"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,LOCALPROBA_W32,3,"0.338975,0.294506,0.366519"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,LOCALPROBA_W32,3,"0.330598,0.322939,0.346463"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,LOCALPROBA_W32,3,"0.305743,0.325461,0.368796"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,LOCALPROBA_W32,3,"0.305633,0.322812,0.371555"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,LOCALPROBA_W32,3,"0.347908,0.281745,0.370347"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,LOCALPROBB_W32,3,"0.434393,0.273969,0.291638"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,LOCALPROBB_W32,3,"0.373252,0.299917,0.326831"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,LOCALPROBB_W32,3,"0.350352,0.302022,0.347626"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,LOCALPROBB_W32,3,"0.350907,0.327082,0.322011"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,LOCALPROBB_W32,3,"0.348248,0.327149,0.324603"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,LOCALPROBB_W32,3,"0.320401,0.333164,0.346436"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,LOCALPROBB_W32,3,"0.347357,0.323772,0.328871"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,LOCALPROBB_W32,3,"0.332451,0.329863,0.337686"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,LOCALPROBB_W32,3,"0.363737,0.294563,0.341699"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,LOCALPROBB_W32,3,"0.330719,0.330719,0.338562"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,LOCALPROBB_W32,3,"0.311995,0.342659,0.345346"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,LOCALPROBB_W32,3,"0.299502,0.342042,0.358457"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,LOCALPROBB_W32,3,"0.325191,0.317658,0.357152"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,LOCALPROBB_W32,3,"0.331539,0.326399,0.342063"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,LOCALPROBB_W32,3,"0.322939,0.330598,0.346463"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,LOCALPROBB_W32,3,"0.344710,0.326365,0.328925"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,LOCALPROBB_W32,3,"0.337672,0.327283,0.335045"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,LOCALPROBB_W32,3,"0.325431,0.325431,0.349137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,LOCALPROBB_W32,3,"0.359294,0.297865,0.342841"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,LOCALPROBB_W32,3,"0.356243,0.316849,0.326907"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,LOCALPROBB_W32,3,"0.335011,0.324703,0.340286"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,LOCALPROBB_W32,3,"0.323572,0.321054,0.355374"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,LOCALPROBB_W32,3,"0.370531,0.284096,0.345373"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,LOCALPROBH_W32,3,"0.469993,0.291826,0.238181"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,LOCALPROBH_W32,3,"0.392497,0.320347,0.287157"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,LOCALPROBH_W32,3,"0.363406,0.325755,0.310838"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,LOCALPROBH_W32,3,"0.370955,0.351213,0.277832"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,LOCALPROBH_W32,3,"0.364898,0.350919,0.284183"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,LOCALPROBH_W32,3,"0.330247,0.357082,0.312671"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,LOCALPROBH_W32,3,"0.365081,0.348363,0.286556"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,LOCALPROBH_W32,3,"0.343273,0.351414,0.305313"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,LOCALPROBH_W32,3,"0.377985,0.318295,0.303720"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,LOCALPROBH_W32,3,"0.343802,0.357498,0.298700"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,LOCALPROBH_W32,3,"0.317710,0.374354,0.307935"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,LOCALPROBH_W32,3,"0.299150,0.372298,0.328552"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,LOCALPROBH_W32,3,"0.331539,0.342063,0.326399"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,LOCALPROBH_W32,3,"0.345154,0.347861,0.306986"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,LOCALPROBH_W32,3,"0.331052,0.357953,0.310995"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,LOCALPROBH_W32,3,"0.362455,0.348570,0.288975"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,LOCALPROBH_W32,3,"0.349524,0.346804,0.303672"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,LOCALPROBH_W32,3,"0.330652,0.343823,0.325525"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,LOCALPROBH_W32,3,"0.372526,0.318639,0.308835"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,LOCALPROBH_W32,3,"0.378855,0.339604,0.281541"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,LOCALPROBH_W32,3,"0.352250,0.344091,0.303659"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,LOCALPROBH_W32,3,"0.329809,0.342948,0.327243"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,LOCALPROBH_W32,3,"0.390991,0.304504,0.304504"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,LWPSP_W50,2,"0.600188,0.399812"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,LWPSP_W50,2,"0.569853,0.430147"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,LWPSP_W50,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Republican,LWPSP_W50,2,"0.554470,0.445530"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,LWPSP_W50,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,LWPSP_W50,2,"0.550607,0.449393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,LWPSP_W50,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Buddhist | Democrat,LWPSP_W50,2,"0.537041,0.462959"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,LWPSP_W50,2,"0.537041,0.462959"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Independent,LWPSP_W50,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Republican,LWPSP_W50,2,"0.533154,0.466846"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Democrat,LWPSP_W50,2,"0.531209,0.468791"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Independent,LWPSP_W50,2,"0.546738,0.453262"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,LWPSP_W50,2,"0.564098,0.435902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,LWPSP_W50,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,LWPSP_W50,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,LWPSP_W50,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,LWPSP_W50,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,LWPSP_W50,2,"0.531209,0.468791"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,LWPSP_W50,2,"0.542863,0.457137"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Other,LWPSP_W50,2,"0.511717,0.488283"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,LWPSP_W50,2,"0.523420,0.476580"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,LWPSP_W50,2,"0.535098,0.464902"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,LWPSP_W50,2,"0.503906,0.496094"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Refused,LWPSP_W50,2,"0.496094,0.503906"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,LWPSP_W50,2,"0.527317,0.472683"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,LWPSP_W50,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,LWPSP_W50,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,LWPSP_W50,2,"0.507812,0.492188"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,LWPSP_W50,2,"0.538983,0.461017"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MADEUPDIS_W45,4,"0.325051,0.251180,0.255135,0.168634"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MADEUPDIS_W45,4,"0.267169,0.275650,0.277812,0.179369"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MADEUPDIS_W45,4,"0.249873,0.270177,0.289857,0.190093"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MADEUPDIS_W45,4,"0.264250,0.292498,0.272638,0.170613"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MADEUPDIS_W45,4,"0.253225,0.317616,0.280295,0.148864"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MADEUPDIS_W45,4,"0.233174,0.304117,0.294760,0.167949"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MADEUPDIS_W45,4,"0.253330,0.273915,0.273915,0.198841"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MADEUPDIS_W45,4,"0.282945,0.267887,0.272106,0.177062"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MADEUPDIS_W45,4,"0.250549,0.295218,0.275174,0.179059"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MADEUPDIS_W45,4,"0.226865,0.319931,0.293585,0.159619"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MADEUPDIS_W45,4,"0.216140,0.312034,0.304806,0.167020"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MADEUPDIS_W45,4,"0.245480,0.278165,0.276000,0.200355"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MADEUPDIS_W45,4,"0.256933,0.286630,0.271375,0.185062"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MADEUPDIS_W45,4,"0.238598,0.303982,0.285564,0.171856"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MADEUPDIS_W45,4,"0.256505,0.286152,0.266723,0.190619"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MADEUPDIS_W45,4,"0.249879,0.292138,0.276591,0.181393"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MADEUPDIS_W45,4,"0.237896,0.284725,0.284725,0.192654"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MADEUPDIS_W45,4,"0.261159,0.259126,0.263207,0.216508"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MADEUPDIS_W45,4,"0.277047,0.285842,0.258236,0.178875"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MADEUPDIS_W45,4,"0.258503,0.292922,0.270909,0.177666"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MADEUPDIS_W45,4,"0.247774,0.282966,0.280764,0.188496"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MADEUPDIS_W45,4,"0.287767,0.251977,0.248070,0.212186"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MADEUPRESc_W45,2,"0.793106,0.206894"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MADEUPRESc_W45,2,"0.791821,0.208179"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MADEUPRESc_W45,2,"0.746139,0.253861"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MADEUPRESc_W45,2,"0.753467,0.246533"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MADEUPRESc_W45,2,"0.781331,0.218669"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MADEUPRESc_W45,2,"0.735642,0.264358"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MADEUPRESc_W45,2,"0.756358,0.243642"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MADEUPRESc_W45,2,"0.752013,0.247987"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MADEUPRESc_W45,2,"0.712232,0.287768"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MADEUPRESc_W45,2,"0.749087,0.250913"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MADEUPRESc_W45,2,"0.705785,0.294215"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MADEUPRESc_W45,2,"0.699254,0.300746"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Democrat,MADEUPRESc_W45,2,"0.702530,0.297470"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Other | Independent,MADEUPRESc_W45,2,"0.738669,0.261331"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Democrat,MADEUPRESc_W45,2,"0.720172,0.279829"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Independent,MADEUPRESc_W45,2,"0.721743,0.278257"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Other,MADEUPRESc_W45,2,"0.679179,0.320821"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Protestant | Republican,MADEUPRESc_W45,2,"0.723310,0.276691"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Democrat,MADEUPRESc_W45,2,"0.773216,0.226784"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Independent,MADEUPRESc_W45,2,"0.731059,0.268941"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Other,MADEUPRESc_W45,2,"0.685949,0.314051"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Roman Catholic | Republican,MADEUPRESc_W45,2,"0.767690,0.232310"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Democrat,MADEUPSMCLICK_W45,5,"0.190236,0.148156,0.227683,0.262061,0.171864"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Independent,MADEUPSMCLICK_W45,5,"0.139858,0.151223,0.247384,0.284737,0.176797"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Agnostic | Other,MADEUPSMCLICK_W45,5,"0.145895,0.151707,0.258061,0.264181,0.180156"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Democrat,MADEUPSMCLICK_W45,5,"0.149711,0.168325,0.248768,0.277521,0.155675"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Independent,MADEUPSMCLICK_W45,5,"0.142553,0.187383,0.256122,0.262195,0.151747"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Atheist | Other,MADEUPSMCLICK_W45,5,"0.139478,0.181913,0.266758,0.252562,0.159289"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Jewish | Democrat,MADEUPSMCLICK_W45,5,"0.143820,0.155507,0.233443,0.295100,0.172130"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Mormon | Republican,MADEUPSMCLICK_W45,5,"0.172589,0.155921,0.203359,0.234065,0.234065"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Democrat,MADEUPSMCLICK_W45,5,"0.147818,0.174172,0.247548,0.271878,0.158585"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Independent,MADEUPSMCLICK_W45,5,"0.123013,0.173476,0.270793,0.277214,0.155503"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Other,MADEUPSMCLICK_W45,5,"0.123901,0.178871,0.281404,0.254227,0.161597"
RELIGxPOLPARTY,RELIGxPOLPARTY :: Nothing in particular | Republican,MADEUPSMCLICK_W45,5,"0.151771,0.174688,0.231424,0.256163,0.185954"
