ty,gk,qk,n_opt,mouth_pred
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent,CANDEXP_W92,4,"0.364941,0.282005,0.214538,0.138516"
RACExRELIG,RACExRELIG :: White | Jewish,SATLIFEb_W50,4,"0.243535,0.346133,0.241640,0.168692"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,SATLIFEc_W50,4,"0.245996,0.318342,0.244081,0.191582"
RACExRELIG,RACExRELIG :: White | Jewish,SATLIFEc_W50,4,"0.252000,0.326112,0.250039,0.171849"
RACExRELIG,RACExRELIG :: Mixed Race | Roman Catholic,SIB_W50,3,"0.263486,0.340976,0.395539"
RACExRELIG,RACExRELIG :: White | Jewish,SIB_W50,3,"0.254594,0.347989,0.397416"
RACExRELIG,RACExRELIG :: White | Atheist,FAMSURV30a_W50,3,"0.261431,0.330480,0.408089"
RACExRELIG,RACExRELIG :: White | Orthodox,FAMSURV30a_W50,3,"0.265638,0.322934,0.411428"
RACExRELIG,RACExRELIG :: White | Atheist,INEQ5_f_W54,4,"0.305096,0.263009,0.239473,0.192422"
RACExRELIG,RACExRELIG :: White | Orthodox,INEQ5_f_W54,4,"0.314615,0.256782,0.230178,0.198425"
RACExRELIG,RACExRELIG :: White | Atheist,SOCIETY_RHIST_W92,5,"0.230938,0.225589,0.197532,0.171619,0.174322"
RACExRELIG,RACExRELIG :: White | Orthodox,SOCIETY_RHIST_W92,5,"0.219590,0.203087,0.211177,0.172358,0.193787"
RACExRELIG,RACExRELIG :: White | Atheist,WHADVANT_W92,4,"0.364476,0.226308,0.196620,0.212597"
RACExRELIG,RACExRELIG :: White | Orthodox,WHADVANT_W92,4,"0.369129,0.227414,0.181310,0.222146"
